# Solver information
# Time        	alpha.water_solver	alpha.water_initial	alpha.water_final	alpha.water_iters	alpha.water_converged	k_solver      	k_initial     	k_final       	k_iters       	k_converged   	p_rgh_solver  	p_rgh_initial 	p_rgh_final   	p_rgh_iters   	p_rgh_converged	omega_solver  	omega_initial 	omega_final   	omega_iters   	omega_converged
0.171808      	smoothSolver	7.236270e-04	9.636500e-09	4	true	smoothSolver	1.677550e-03	9.569040e-05	1	true	GAMG	6.863190e-05	2.495450e-07	3	true	smoothSolver	9.806450e-05	5.082370e-06	1	true
0.175273      	smoothSolver	7.179360e-04	9.194650e-09	4	true	smoothSolver	1.660730e-03	9.381780e-05	1	true	GAMG	6.467840e-05	2.444000e-07	3	true	smoothSolver	9.738670e-05	5.022630e-06	1	true
0.178939      	smoothSolver	7.596710e-04	1.324470e-09	5	true	smoothSolver	1.756180e-03	1.059020e-04	1	true	GAMG	6.861630e-05	2.550570e-07	3	true	smoothSolver	1.032480e-04	5.672650e-06	1	true
0.182621      	smoothSolver	7.634260e-04	1.379910e-09	5	true	smoothSolver	1.761210e-03	1.069040e-04	1	true	GAMG	6.560160e-05	2.439110e-07	3	true	smoothSolver	1.036470e-04	5.742550e-06	1	true
0.186319      	smoothSolver	7.671090e-04	1.413180e-09	5	true	smoothSolver	1.766100e-03	1.076880e-04	1	true	GAMG	6.454970e-05	2.416630e-07	3	true	smoothSolver	1.040250e-04	5.799070e-06	1	true
0.189812      	smoothSolver	7.245710e-04	9.586950e-09	4	true	smoothSolver	1.663290e-03	9.491290e-05	1	true	GAMG	6.171050e-05	2.348750e-07	3	true	smoothSolver	9.821150e-05	5.229900e-06	1	true
0.193707      	smoothSolver	8.075420e-04	1.994400e-09	5	true	smoothSolver	1.852280e-03	1.197220e-04	1	true	GAMG	6.918370e-05	2.566500e-07	3	true	smoothSolver	1.098090e-04	6.373920e-06	1	true
0.19744       	smoothSolver	7.744500e-04	1.502220e-09	5	true	smoothSolver	1.774810e-03	1.091620e-04	1	true	GAMG	6.181010e-05	2.267570e-07	3	true	smoothSolver	1.050130e-04	5.910190e-06	1	true
0.200347      	smoothSolver	6.034410e-04	3.280750e-09	4	true	smoothSolver	1.379400e-03	6.294560e-05	1	true	GAMG	7.018670e-05	2.563780e-07	3	true	smoothSolver	8.143180e-05	3.596120e-06	1	true
0.202878      	smoothSolver	5.241670e-04	1.433640e-09	4	true	smoothSolver	1.200740e-03	4.582990e-05	1	true	GAMG	6.661550e-05	2.275540e-07	3	true	smoothSolver	7.075280e-05	2.691610e-06	1	true
