# Solver information
# Time        	alpha.water_solver	alpha.water_initial	alpha.water_final	alpha.water_iters	alpha.water_converged	k_solver      	k_initial     	k_final       	k_iters       	k_converged   	p_rgh_solver  	p_rgh_initial 	p_rgh_final   	p_rgh_iters   	p_rgh_converged	omega_solver  	omega_initial 	omega_final   	omega_iters   	omega_converged
1.22053       	smoothSolver	1.029470e-02	6.709510e-09	13	true	smoothSolver	1.056430e-01	6.883020e-03	4	true	GAMG	3.676510e-03	1.553040e-05	3	true	smoothSolver	4.084760e-02	2.899260e-03	3	true
1.23199       	smoothSolver	1.031080e-02	7.857130e-09	13	true	smoothSolver	1.288820e-01	9.504480e-03	4	true	GAMG	3.645160e-03	1.519700e-05	3	true	smoothSolver	4.672740e-02	3.661720e-03	3	true
1.24266       	smoothSolver	9.829780e-03	6.878520e-09	13	true	smoothSolver	1.474910e-01	1.101400e-02	4	true	GAMG	3.554210e-03	1.448670e-05	3	true	smoothSolver	4.939610e-02	3.551850e-03	3	true
1.25333       	smoothSolver	9.948000e-03	8.159820e-09	13	true	smoothSolver	1.618250e-01	1.220900e-02	4	true	GAMG	3.565960e-03	1.460620e-05	3	true	smoothSolver	5.022080e-02	3.239920e-03	3	true
1.26315       	smoothSolver	9.308750e-03	9.385140e-09	12	true	smoothSolver	1.425250e-01	8.878070e-03	4	true	GAMG	3.455890e-03	1.383740e-05	3	true	smoothSolver	4.191510e-02	3.887090e-03	2	true
1.27162       	smoothSolver	8.013160e-03	7.166300e-09	11	true	smoothSolver	1.067580e-01	9.591550e-03	3	true	GAMG	3.284010e-03	1.301910e-05	3	true	smoothSolver	3.288860e-02	1.944720e-03	3	true
1.27905       	smoothSolver	6.979730e-03	6.729090e-09	10	true	smoothSolver	7.985250e-02	5.058430e-03	4	true	GAMG	3.161400e-03	1.171480e-05	3	true	smoothSolver	2.671410e-02	1.973500e-03	3	true
1.28555       	smoothSolver	6.114510e-03	8.962280e-09	9	true	smoothSolver	5.936860e-02	4.366580e-03	4	true	GAMG	2.976340e-03	1.092800e-05	3	true	smoothSolver	2.243270e-02	1.587240e-03	3	true
1.29131       	smoothSolver	5.447830e-03	3.791280e-09	9	true	smoothSolver	4.714640e-02	3.385170e-03	4	true	GAMG	2.895500e-03	1.066270e-05	3	true	smoothSolver	1.911810e-02	1.156230e-03	3	true
1.29648       	smoothSolver	4.951590e-03	7.345540e-09	8	true	smoothSolver	3.888970e-02	2.498660e-03	4	true	GAMG	2.841350e-03	1.007550e-05	3	true	smoothSolver	1.645690e-02	8.076060e-04	3	true
1.30117       	smoothSolver	4.525360e-03	3.443770e-09	8	true	smoothSolver	3.322030e-02	1.822060e-03	4	true	GAMG	2.770270e-03	9.710490e-06	3	true	smoothSolver	1.432470e-02	1.228830e-03	2	true
1.30543       	smoothSolver	4.153920e-03	8.662920e-09	7	true	smoothSolver	2.849830e-02	2.436460e-03	3	true	GAMG	2.668600e-03	9.417700e-06	3	true	smoothSolver	1.265810e-02	9.126210e-04	2	true
1.30936       	smoothSolver	3.863530e-03	4.948070e-09	7	true	smoothSolver	2.499950e-02	1.830650e-03	3	true	GAMG	2.638020e-03	9.347710e-06	3	true	smoothSolver	1.133250e-02	6.881610e-04	2	true
1.31301       	smoothSolver	3.626490e-03	3.014280e-09	7	true	smoothSolver	2.220940e-02	1.394020e-03	3	true	GAMG	2.583500e-03	8.755440e-06	3	true	smoothSolver	1.026380e-02	5.287040e-04	2	true
1.31643       	smoothSolver	3.423480e-03	1.783320e-09	7	true	smoothSolver	1.990690e-02	1.064630e-03	3	true	GAMG	2.579600e-03	8.637100e-06	3	true	smoothSolver	9.371120e-03	4.094870e-04	2	true
1.31965       	smoothSolver	3.255110e-03	7.667820e-09	6	true	smoothSolver	1.803370e-02	8.283510e-04	3	true	GAMG	2.504010e-03	8.559640e-06	3	true	smoothSolver	8.648150e-03	3.238620e-04	2	true
1.3227        	smoothSolver	3.103090e-03	5.186950e-09	6	true	smoothSolver	1.647440e-02	1.625470e-03	2	true	GAMG	2.504630e-03	2.416750e-05	2	true	smoothSolver	8.042690e-03	2.582720e-04	2	true
1.32561       	smoothSolver	2.973530e-03	3.737680e-09	6	true	smoothSolver	1.522550e-02	1.368820e-03	2	true	GAMG	2.454060e-03	2.345330e-05	2	true	smoothSolver	7.537780e-03	2.108760e-04	2	true
1.3284        	smoothSolver	2.865720e-03	2.763680e-09	6	true	smoothSolver	1.414970e-02	1.165450e-03	2	true	GAMG	2.424050e-03	2.336110e-05	2	true	smoothSolver	7.116060e-03	1.749560e-04	2	true
