# Solver information
# Time        	alpha.water_solver	alpha.water_initial	alpha.water_final	alpha.water_iters	alpha.water_converged	k_solver      	k_initial     	k_final       	k_iters       	k_converged   	p_rgh_solver  	p_rgh_initial 	p_rgh_final   	p_rgh_iters   	p_rgh_converged	omega_solver  	omega_initial 	omega_final   	omega_iters   	omega_converged
0.192544      	smoothSolver	9.246820e-04	3.316650e-09	3	true	smoothSolver	2.342930e-02	6.453490e-05	1	true	GAMG	1.708240e-03	1.356010e-05	2	true	smoothSolver	1.871920e-04	4.964480e-07	1	true
0.197964      	smoothSolver	1.065580e-03	7.849360e-09	3	true	smoothSolver	2.725230e-02	1.002900e-04	1	true	GAMG	1.848360e-03	1.507440e-05	2	true	smoothSolver	2.163660e-04	7.242230e-07	1	true
0.201763      	smoothSolver	7.473210e-04	1.233950e-09	3	true	smoothSolver	1.991220e-02	4.100270e-05	1	true	GAMG	1.408970e-03	1.119370e-05	2	true	smoothSolver	1.520120e-04	2.850670e-07	1	true
0.206047      	smoothSolver	8.388600e-04	2.337760e-09	3	true	smoothSolver	2.353870e-02	6.135970e-05	1	true	GAMG	1.538280e-03	1.239950e-05	2	true	smoothSolver	1.727160e-04	4.083230e-07	1	true
0.209275      	smoothSolver	6.285080e-04	4.816390e-10	3	true	smoothSolver	1.825120e-02	3.107380e-05	1	true	GAMG	1.248270e-03	9.680700e-06	2	true	smoothSolver	1.305770e-04	1.858340e-07	1	true
0.212983      	smoothSolver	7.181880e-04	1.016070e-09	3	true	smoothSolver	2.065030e-02	4.642600e-05	1	true	GAMG	1.372680e-03	1.093100e-05	2	true	smoothSolver	1.510890e-04	2.764340e-07	1	true
0.215634      	smoothSolver	5.117430e-04	1.629660e-10	3	true	smoothSolver	1.464340e-02	1.912040e-05	1	true	GAMG	1.062510e-03	8.188730e-06	2	true	smoothSolver	1.083250e-04	1.135320e-07	1	true
0.218669      	smoothSolver	5.847880e-04	3.113650e-10	3	true	smoothSolver	1.683440e-02	2.861260e-05	1	true	GAMG	1.186900e-03	9.367100e-06	2	true	smoothSolver	1.249330e-04	1.665980e-07	1	true
0.222075      	smoothSolver	6.548810e-04	6.276930e-10	3	true	smoothSolver	1.890780e-02	4.088690e-05	1	true	GAMG	1.291280e-03	1.031570e-05	2	true	smoothSolver	1.413930e-04	2.292450e-07	1	true
0.225864      	smoothSolver	7.269050e-04	1.221360e-09	3	true	smoothSolver	2.136310e-02	5.682480e-05	1	true	GAMG	1.405150e-03	1.118450e-05	2	true	smoothSolver	1.589650e-04	3.032560e-07	1	true
0.230184      	smoothSolver	8.261200e-04	2.805190e-09	3	true	smoothSolver	2.514350e-02	8.671330e-05	1	true	GAMG	1.551660e-03	1.255290e-05	2	true	smoothSolver	1.841040e-04	4.446550e-07	1	true
0.235369      	smoothSolver	9.861330e-04	8.595690e-09	3	true	smoothSolver	3.129310e-02	1.483540e-04	1	true	GAMG	1.762710e-03	1.431460e-05	2	true	smoothSolver	2.237270e-04	7.370240e-07	1	true
0.241589      	smoothSolver	1.177990e-03	6.317340e-10	4	true	smoothSolver	3.810510e-02	2.501000e-04	1	true	GAMG	1.993420e-03	1.634200e-05	2	true	smoothSolver	2.721080e-04	1.248180e-06	1	true
0.249036      	smoothSolver	1.406150e-03	2.207810e-09	4	true	smoothSolver	4.465030e-02	3.899630e-04	1	true	GAMG	2.286120e-03	1.841420e-05	2	true	smoothSolver	3.294960e-04	2.055630e-06	1	true
0.254453      	smoothSolver	1.023860e-03	3.230020e-10	4	true	smoothSolver	3.196610e-02	1.603040e-04	1	true	GAMG	1.893810e-03	1.440180e-05	2	true	smoothSolver	2.394760e-04	8.979900e-07	1	true
0.260747      	smoothSolver	1.195210e-03	8.675890e-10	4	true	smoothSolver	3.610730e-02	2.262000e-04	1	true	GAMG	2.066970e-03	1.640520e-05	2	true	smoothSolver	2.801280e-04	1.420050e-06	1	true
0.26716       	smoothSolver	1.225310e-03	1.082420e-09	4	true	smoothSolver	3.574630e-02	2.329510e-04	1	true	GAMG	2.159260e-03	1.693400e-05	2	true	smoothSolver	2.868330e-04	1.525210e-06	1	true
