# Solver information
# Time        	alpha.water_solver	alpha.water_initial	alpha.water_final	alpha.water_iters	alpha.water_converged	k_solver      	k_initial     	k_final       	k_iters       	k_converged   	p_rgh_solver  	p_rgh_initial 	p_rgh_final   	p_rgh_iters   	p_rgh_converged	omega_solver  	omega_initial 	omega_final   	omega_iters   	omega_converged
0.347724      	smoothSolver	9.735840e-04	5.765190e-10	4	true	smoothSolver	2.008770e-02	1.087460e-04	1	true	GAMG	1.778610e-03	1.300060e-05	2	true	smoothSolver	8.263980e-04	2.829040e-06	1	true
0.352928      	smoothSolver	1.046940e-03	1.094740e-09	4	true	smoothSolver	2.118680e-02	1.350960e-04	1	true	GAMG	1.899650e-03	1.359450e-05	2	true	smoothSolver	8.769520e-04	3.524560e-06	1	true
0.359018      	smoothSolver	1.228970e-03	3.576260e-09	4	true	smoothSolver	2.444680e-02	2.091040e-04	1	true	GAMG	2.109460e-03	1.519430e-05	2	true	smoothSolver	1.019320e-03	5.669550e-06	1	true
0.365924      	smoothSolver	1.398920e-03	9.424860e-09	4	true	smoothSolver	2.733340e-02	2.965760e-04	1	true	GAMG	2.304410e-03	1.642220e-05	2	true	smoothSolver	1.146590e-03	8.313450e-06	1	true
0.373609      	smoothSolver	1.562090e-03	7.670800e-10	5	true	smoothSolver	3.012470e-02	3.954850e-04	1	true	GAMG	2.466620e-03	1.776870e-05	2	true	smoothSolver	1.263880e-03	1.133870e-05	1	true
0.382273      	smoothSolver	1.760960e-03	2.322580e-09	5	true	smoothSolver	3.407870e-02	5.721990e-04	1	true	GAMG	2.660430e-03	1.947440e-05	2	true	smoothSolver	1.413370e-03	1.587450e-05	1	true
0.387932      	smoothSolver	1.149700e-03	5.570690e-09	4	true	smoothSolver	2.237810e-02	2.179490e-04	1	true	GAMG	2.009570e-03	1.411510e-05	2	true	smoothSolver	8.959970e-04	5.512790e-06	1	true
0.39432       	smoothSolver	1.298000e-03	4.952790e-10	5	true	smoothSolver	2.583260e-02	3.255120e-04	1	true	GAMG	2.159610e-03	1.559800e-05	2	true	smoothSolver	1.008300e-03	7.849490e-06	1	true
0.401562      	smoothSolver	1.476400e-03	1.364130e-09	5	true	smoothSolver	2.996800e-02	4.847620e-04	1	true	GAMG	2.355990e-03	1.688960e-05	2	true	smoothSolver	1.141740e-03	1.145890e-05	1	true
0.404478      	smoothSolver	5.979720e-04	4.233600e-09	3	true	smoothSolver	1.214490e-02	4.986330e-05	1	true	GAMG	1.208740e-03	7.918870e-06	2	true	smoothSolver	4.445720e-04	1.066100e-06	1	true
0.407739      	smoothSolver	6.700170e-04	7.982420e-09	3	true	smoothSolver	1.388280e-02	7.095250e-05	1	true	GAMG	1.317370e-03	8.885850e-06	2	true	smoothSolver	4.971080e-04	1.458570e-06	1	true
0.411461      	smoothSolver	7.662910e-04	6.236410e-10	4	true	smoothSolver	1.615370e-02	1.035760e-04	1	true	GAMG	1.460250e-03	1.004930e-05	2	true	smoothSolver	5.684710e-04	2.107420e-06	1	true
0.415777      	smoothSolver	8.918570e-04	1.672700e-09	4	true	smoothSolver	1.921490e-02	1.558620e-04	1	true	GAMG	1.652700e-03	1.153330e-05	2	true	smoothSolver	6.621230e-04	3.206600e-06	1	true
0.420957      	smoothSolver	1.075020e-03	5.461080e-09	4	true	smoothSolver	2.351360e-02	2.612140e-04	1	true	GAMG	1.896250e-03	1.349320e-05	2	true	smoothSolver	8.000340e-04	5.443620e-06	1	true
0.426974      	smoothSolver	1.252870e-03	6.315560e-10	5	true	smoothSolver	2.798140e-02	4.163100e-04	1	true	GAMG	2.112960e-03	1.516850e-05	2	true	smoothSolver	9.343910e-04	8.468380e-06	1	true
0.433709      	smoothSolver	1.406960e-03	1.207340e-09	5	true	smoothSolver	3.178870e-02	5.735440e-04	1	true	GAMG	2.297120e-03	1.647320e-05	2	true	smoothSolver	1.047330e-03	1.207440e-05	1	true
0.439897      	smoothSolver	1.294810e-03	7.001570e-10	5	true	smoothSolver	2.934470e-02	4.636810e-04	1	true	GAMG	2.156970e-03	1.535550e-05	2	true	smoothSolver	9.534140e-04	1.008360e-05	1	true
0.446977      	smoothSolver	1.483390e-03	1.937630e-09	5	true	smoothSolver	3.396600e-02	6.958490e-04	1	true	GAMG	2.330090e-03	1.689080e-05	2	true	smoothSolver	1.094700e-03	1.490590e-05	1	true
0.453472      	smoothSolver	1.362310e-03	1.151190e-09	5	true	smoothSolver	3.122730e-02	5.882600e-04	1	true	GAMG	2.212830e-03	1.543920e-05	2	true	smoothSolver	9.928870e-04	1.247850e-05	1	true
0.454832      	smoothSolver	2.873500e-04	5.628790e-09	2	true	smoothSolver	6.456480e-03	1.062270e-05	1	true	GAMG	6.599180e-04	4.095970e-06	2	true	smoothSolver	1.983680e-04	1.989170e-07	1	true
0.456393      	smoothSolver	3.302760e-04	1.622980e-10	3	true	smoothSolver	7.416880e-03	1.558470e-05	1	true	GAMG	7.211720e-04	4.532730e-06	2	true	smoothSolver	2.280000e-04	2.895380e-07	1	true
0.458215      	smoothSolver	3.861670e-04	3.902750e-10	3	true	smoothSolver	8.797710e-03	2.472240e-05	1	true	GAMG	8.223480e-04	5.259030e-06	2	true	smoothSolver	2.670270e-04	4.439040e-07	1	true
