"Co","U:0","U:1","U:2","k","nut","omega","p","wallShearStress:0","wallShearStress:1","wallShearStress:2","yPlus","arc_length","Points:0","Points:1","Points:2"
31.478,0.016229,-0.0014763,0.0019022,9.4194e-06,0,1494.3,0.0028541,-6.9925e-05,6.6481e-06,-8.1861e-06,0.38946,0.47128,0.18188,0.0091232,0.025
32.634,0.017029,-0.0015719,0.001969,1.0353e-05,0,1380.4,0.0028516,-7.0617e-05,6.8557e-06,-8.1398e-06,0.42478,0.47188,0.18248,0.0090712,0.025
32.636,0.01703,-0.001572,0.0019691,1.0355e-05,0,1380.2,0.0028516,-7.0618e-05,6.8556e-06,-8.1396e-06,0.42485,0.47188,0.18248,0.0090711,0.025
33.85,0.01776,-0.0016314,0.0020236,1.1284e-05,0,1282.8,0.0028486,-7.1035e-05,6.8167e-06,-8.0615e-06,0.46003,0.47248,0.18308,0.0090191,0.025
34.362,0.018032,-0.0016507,0.0020422,1.1659e-05,0,1247.7,0.0028478,-7.1106e-05,6.7756e-06,-8.0189e-06,0.47444,0.47272,0.18332,0.0089982,0.025
35.128,0.018439,-0.0016795,0.00207,1.222e-05,0,1195.2,0.0028467,-7.1214e-05,6.7141e-06,-7.9553e-06,0.496,0.47309,0.18368,0.008967,0.025
36.206,0.019031,-0.0016962,0.0020843,1.3082e-05,0,1116.3,0.0028454,-7.1089e-05,6.5127e-06,-7.7438e-06,0.53104,0.47368,0.18428,0.0089153,0.025
36.501,0.019607,-0.0016718,0.0020898,1.3965e-05,0,1048,0.0028457,-7.1112e-05,6.0076e-06,-7.5609e-06,0.56624,0.47428,0.18487,0.008864,0.025
34.561,0.019678,-0.0014798,0.0018233,1.443e-05,0,1008.7,0.0028416,-7.0095e-05,4.7192e-06,-6.5061e-06,0.58641,0.47487,0.18546,0.0088125,0.025
44.684,0.01861,-0.0012818,0.0020317,1.3824e-05,0,1262.6,0.0028249,-7.11e-05,3.263e-06,-8.3253e-06,0.5385,0.47552,0.1861,0.0087567,0.025
46.084,0.018539,-0.0012924,0.0020842,1.3793e-05,0,1283.3,0.0028228,-7.1426e-05,3.4212e-06,-8.6749e-06,0.5335,0.47556,0.18615,0.008753,0.025
46.516,0.014383,-0.0007501,0.0021426,9.2447e-06,0,2435.7,0.0027878,-7.5246e-05,1.1184e-06,-1.1627e-05,0.32697,0.47627,0.18685,0.0086917,0.025
45.496,0.013905,-0.00066874,0.0020656,8.7124e-06,0,2549.4,0.0027851,-7.5381e-05,7.2335e-07,-1.149e-05,0.30522,0.47631,0.1869,0.0086879,0.025
30.135,0.013832,-0.00063356,0.0017336,7.2169e-06,0,2404.2,0.0027787,-7.518e-05,1.3064e-06,-9.0853e-06,0.27213,0.47696,0.18754,0.0086316,0.025
29.772,0.01513,-0.0010234,0.0016616,8.2177e-06,0,1837.6,0.0027826,-7.1956e-05,4.3451e-06,-7.5989e-06,0.32896,0.47757,0.18815,0.0085791,0.025
30.753,0.016061,-0.0013438,0.0016744,9.1799e-06,0,1593.3,0.0027901,-7.1295e-05,5.9734e-06,-7.3284e-06,0.37251,0.47818,0.18875,0.0085268,0.025
32.085,0.016912,-0.0015283,0.0017662,1.0167e-05,0,1448.9,0.0027906,-7.1754e-05,6.7565e-06,-7.4725e-06,0.4109,0.47878,0.18936,0.0084743,0.025
33.565,0.01774,-0.0016308,0.0018606,1.1175e-05,0,1338.4,0.0027868,-7.243e-05,6.988e-06,-7.5859e-06,0.4482,0.47939,0.18996,0.0084219,0.025
35.178,0.018521,-0.0017008,0.0019387,1.2203e-05,0,1242.1,0.0027831,-7.2871e-05,6.9942e-06,-7.6115e-06,0.48623,0.47999,0.19056,0.0083696,0.025
36.964,0.01926,-0.0017638,0.0020073,1.3241e-05,0,1153.2,0.0027805,-7.3033e-05,6.9857e-06,-7.5874e-06,0.5257,0.48059,0.19116,0.0083181,0.025
38.834,0.020006,-0.0018071,0.002074,1.4348e-05,0,1068.1,0.0027797,-7.3081e-05,6.7683e-06,-7.5428e-06,0.56872,0.48118,0.19174,0.0082674,0.025
40.252,0.020563,-0.001769,0.0021387,1.5343e-05,0,983.75,0.00278,-7.2219e-05,6.6599e-06,-7.4622e-06,0.61295,0.48175,0.19231,0.0082181,0.025
39.088,0.021843,-0.001677,0.0022103,1.676e-05,0,905.47,0.0027884,-7.3599e-05,4.4371e-06,-7.4068e-06,0.66777,0.4823,0.19286,0.0081701,0.025
45.455,0.019251,-0.0014258,0.0018742,1.5216e-05,0,1258.5,0.002751,-7.3104e-05,4.6846e-06,-7.0813e-06,0.56546,0.48285,0.1934,0.0081229,0.025
43.981,0.015703,-0.00099009,0.0015347,1.1408e-05,0,2052.1,0.0027243,-7.424e-05,3.0466e-06,-7.2285e-06,0.40398,0.48321,0.19377,0.0080914,0.025
43.242,0.013922,-0.00077143,0.0013644,9.4973e-06,0,2450.3,0.0027109,-7.4811e-05,2.2246e-06,-7.3024e-06,0.32294,0.48339,0.19395,0.0080756,0.025
31.6,0.013424,-0.00053963,0.001355,6.9264e-06,0,2691.4,0.0027087,-7.7005e-05,1.8442e-07,-7.7297e-06,0.25367,0.48395,0.1945,0.0080274,0.025
30.58,0.015161,-0.0009802,0.0015688,8.1829e-06,0,1940.9,0.0027075,-7.4033e-05,4.3264e-06,-7.6706e-06,0.31969,0.48452,0.19507,0.0079779,0.025
31.562,0.016211,-0.0013492,0.001711,9.3658e-06,0,1658.4,0.0027187,-7.3379e-05,6.159e-06,-7.7467e-06,0.36887,0.48511,0.19566,0.0079273,0.025
32.802,0.017097,-0.0015492,0.0017954,1.0395e-05,0,1501.2,0.002722,-7.3825e-05,7.041e-06,-7.7353e-06,0.40821,0.4857,0.19625,0.0078758,0.025
34.167,0.017967,-0.0016547,0.001856,1.1455e-05,0,1384.8,0.0027186,-7.4616e-05,7.2896e-06,-7.6796e-06,0.4461,0.4863,0.19685,0.007824,0.025
35.69,0.018776,-0.0017246,0.0019098,1.2517e-05,0,1284.8,0.0027144,-7.5137e-05,7.2757e-06,-7.6107e-06,0.48416,0.4869,0.19745,0.0077721,0.025
37.387,0.019521,-0.0017837,0.0019634,1.3568e-05,0,1194,0.0027114,-7.5325e-05,7.2243e-06,-7.5402e-06,0.52294,0.4875,0.19804,0.0077206,0.025
39.102,0.020248,-0.0018222,0.0020187,1.4669e-05,0,1108.4,0.0027101,-7.5341e-05,7.0052e-06,-7.4669e-06,0.56447,0.48808,0.19862,0.0076701,0.025
40.264,0.020776,-0.0017886,0.0020783,1.562e-05,0,1023.8,0.00271,-7.4436e-05,6.8884e-06,-7.3852e-06,0.60617,0.48866,0.19919,0.0076206,0.025
38.915,0.022011,-0.0016793,0.0021494,1.6946e-05,0,945.58,0.0027175,-7.5836e-05,4.5056e-06,-7.3315e-06,0.65701,0.48922,0.19975,0.0075721,0.025
45.195,0.019345,-0.0013924,0.0018095,1.5276e-05,0,1315.6,0.0026777,-7.5073e-05,4.6126e-06,-6.958e-06,0.55409,0.48977,0.2003,0.0075243,0.025
43.233,0.014021,-0.00077611,0.0013007,9.5356e-06,0,2559.2,0.0026361,-7.6967e-05,2.4416e-06,-7.0942e-06,0.31658,0.49032,0.20085,0.0074765,0.025
31.949,0.013589,-0.00056742,0.0012916,7.0126e-06,0,2807.1,0.0026323,-7.9575e-05,5.0781e-07,-7.4973e-06,0.25,0.49088,0.2014,0.0074283,0.025
31.032,0.01536,-0.0010032,0.0015021,8.3114e-06,0,2021.5,0.0026297,-7.6554e-05,4.6065e-06,-7.4875e-06,0.31569,0.49145,0.20197,0.0073791,0.025
32.01,0.016425,-0.0013763,0.0016426,9.5287e-06,0,1728,0.0026404,-7.5893e-05,6.4862e-06,-7.5895e-06,0.3645,0.49203,0.20255,0.007329,0.025
33.158,0.017332,-0.0015737,0.0017245,1.0593e-05,0,1564.5,0.0026429,-7.6406e-05,7.34e-06,-7.5846e-06,0.40364,0.49262,0.20314,0.0072778,0.025
34.42,0.018228,-0.0016795,0.0017817,1.1687e-05,0,1442.8,0.0026381,-7.7269e-05,7.5751e-06,-7.5247e-06,0.44146,0.49322,0.20374,0.0072253,0.025
35.824,0.019076,-0.0017536,0.0018332,1.2815e-05,0,1337.2,0.0026322,-7.7873e-05,7.5729e-06,-7.4516e-06,0.48021,0.49382,0.20434,0.0071724,0.025
37.422,0.019875,-0.0018182,0.0018891,1.3948e-05,0,1241.6,0.0026271,-7.8184e-05,7.5287e-06,-7.3969e-06,0.51994,0.49442,0.20494,0.0071196,0.025
38.025,0.020134,-0.0018396,0.0019094,1.4328e-05,0,1212,0.0026257,-7.822e-05,7.5201e-06,-7.3798e-06,0.53375,0.49462,0.20514,0.0071021,0.025
39.226,0.020652,-0.0018822,0.0019497,1.5085e-05,0,1152.8,0.0026228,-7.8294e-05,7.5029e-06,-7.3456e-06,0.56125,0.49502,0.20553,0.0070672,0.025
41.048,0.021448,-0.0019235,0.0020293,1.6342e-05,0,1068.1,0.0026199,-7.832e-05,7.2449e-06,-7.3484e-06,0.60702,0.49561,0.20612,0.0070157,0.025
42.468,0.02203,-0.001905,0.0020549,1.7439e-05,0,984.5,0.0026177,-7.7379e-05,7.1847e-06,-7.0999e-06,0.65331,0.49618,0.20669,0.0069655,0.025
41.403,0.023441,-0.0018037,0.002024,1.8974e-05,0,902.59,0.0026243,-7.8875e-05,4.8052e-06,-6.7589e-06,0.71193,0.49673,0.20724,0.0069169,0.025
49.197,0.020749,-0.0015003,0.001659,1.7422e-05,0,1245.6,0.0025816,-7.8378e-05,4.9673e-06,-6.3143e-06,0.60771,0.49727,0.20777,0.0068696,0.025
47.012,0.015084,-0.00081444,0.0012145,1.1149e-05,0,2425.7,0.0025379,-8.0614e-05,2.4321e-06,-6.4581e-06,0.35177,0.49781,0.20831,0.0068223,0.025
33.765,0.014528,-0.00055678,0.0012537,8.1351e-06,0,2669.1,0.0025347,-8.3052e-05,1.3052e-07,-6.9902e-06,0.27591,0.49837,0.20886,0.0067736,0.025
32.402,0.016353,-0.0010311,0.0014749,9.4827e-06,0,1927.3,0.0025315,-7.9551e-05,4.5289e-06,-7.1108e-06,0.34538,0.49894,0.20944,0.0067231,0.025
32.403,0.016354,-0.0010314,0.001475,9.4837e-06,0,1927.1,0.0025315,-7.955e-05,4.5305e-06,-7.1109e-06,0.34542,0.49894,0.20944,0.0067231,0.025
33.515,0.01749,-0.001452,0.0016052,1.0823e-05,0,1646.3,0.0025425,-7.8847e-05,6.6616e-06,-7.21e-06,0.39803,0.49953,0.21002,0.0066714,0.025
34.901,0.018466,-0.0016749,0.0016732,1.2014e-05,0,1489.1,0.0025444,-7.9396e-05,7.6552e-06,-7.1754e-06,0.44068,0.50013,0.21062,0.006619,0.025
36.422,0.01943,-0.0017941,0.001724,1.3242e-05,0,1372.5,0.0025387,-8.0314e-05,7.9548e-06,-7.1076e-06,0.48185,0.50073,0.21122,0.0065662,0.025
38.106,0.02032,-0.0018714,0.0017744,1.4481e-05,0,1272.9,0.0025322,-8.0921e-05,7.9435e-06,-7.045e-06,0.52328,0.50133,0.21182,0.0065134,0.025
39.976,0.021143,-0.0019394,0.0018294,1.5705e-05,0,1182.2,0.0025269,-8.116e-05,7.9051e-06,-6.9954e-06,0.56552,0.50193,0.21241,0.0064612,0.025
41.869,0.021947,-0.0019817,0.0018908,1.6983e-05,0,1096.7,0.0025234,-8.1211e-05,7.6396e-06,-6.9537e-06,0.61069,0.50251,0.21299,0.0064098,0.025
43.195,0.022531,-0.0019489,0.001937,1.8095e-05,0,1012.7,0.002521,-8.0261e-05,7.5378e-06,-6.8401e-06,0.65612,0.50308,0.21356,0.0063596,0.025
43.062,0.022657,-0.0019392,0.0019405,1.8236e-05,0,1005.5,0.0025215,-8.0402e-05,7.3126e-06,-6.8259e-06,0.66122,0.50313,0.21361,0.0063551,0.025
41.726,0.023907,-0.0018432,0.0019759,1.9649e-05,0,933.72,0.002527,-8.1814e-05,5.065e-06,-6.6838e-06,0.71215,0.50364,0.21412,0.0063105,0.025
48.8,0.021115,-0.0015414,0.0016347,1.801e-05,0,1295.5,0.0024807,-8.1401e-05,5.1365e-06,-6.2412e-06,0.60586,0.50419,0.21467,0.0062622,0.025
46.97,0.015404,-0.00085933,0.0011506,1.1494e-05,0,2513.5,0.0024306,-8.3864e-05,2.7099e-06,-6.1904e-06,0.35058,0.50474,0.21522,0.0062141,0.025
39.878,0.015116,-0.00072626,0.0011483,9.7143e-06,0,2652.2,0.0024262,-8.5361e-05,1.5337e-06,-6.3741e-06,0.3078,0.50506,0.21553,0.0061861,0.025
34.56,0.0149,-0.00062651,0.0011466,8.3804e-06,0,2756.1,0.0024229,-8.6484e-05,6.5187e-07,-6.5118e-06,0.27573,0.5053,0.21577,0.0061652,0.025
33.339,0.016783,-0.0010917,0.0013453,9.8162e-06,0,1985.8,0.0024179,-8.2901e-05,5.0164e-06,-6.6131e-06,0.34622,0.50587,0.21634,0.0061153,0.025
34.359,0.017946,-0.0014985,0.0014747,1.1229e-05,0,1696,0.002428,-8.2133e-05,7.0568e-06,-6.7462e-06,0.39947,0.50645,0.21692,0.0060642,0.025
35.639,0.018947,-0.0017195,0.0015437,1.2484e-05,0,1534.6,0.0024289,-8.2704e-05,8.0312e-06,-6.7376e-06,0.44252,0.50704,0.21751,0.0060122,0.025
35.64,0.018948,-0.0017196,0.0015437,1.2485e-05,0,1534.5,0.0024289,-8.2705e-05,8.0317e-06,-6.7376e-06,0.44254,0.50704,0.21751,0.0060122,0.025
37.052,0.01995,-0.0018404,0.0015906,1.3796e-05,0,1415.3,0.0024212,-8.3734e-05,8.3375e-06,-6.6718e-06,0.48437,0.50764,0.21811,0.0059595,0.025
38.648,0.020901,-0.0019253,0.0016375,1.5131e-05,0,1312.6,0.0024122,-8.4509e-05,8.367e-06,-6.6141e-06,0.52679,0.50825,0.21871,0.0059065,0.025
40.437,0.021806,-0.0020007,0.0016995,1.6508e-05,0,1219.5,0.0024041,-8.4993e-05,8.3249e-06,-6.6139e-06,0.5709,0.50885,0.21931,0.0058536,0.025
42.377,0.02265,-0.0020615,0.0017897,1.7839e-05,0,1133.7,0.0023964,-8.5141e-05,8.2812e-06,-6.6923e-06,0.61559,0.50945,0.21991,0.0058011,0.025
42.378,0.022651,-0.0020615,0.0017897,1.7839e-05,0,1133.6,0.0023964,-8.5142e-05,8.2811e-06,-6.6923e-06,0.6156,0.50945,0.21991,0.0058011,0.025
44.137,0.023573,-0.0021066,0.0019174,1.9361e-05,0,1055,0.0023904,-8.5595e-05,7.8809e-06,-6.8691e-06,0.66483,0.51004,0.22049,0.0057493,0.025
44.611,0.023716,-0.0020428,0.0019987,1.9889e-05,0,1020,0.0023845,-8.4671e-05,7.7517e-06,-6.9748e-06,0.68569,0.51034,0.22079,0.0057231,0.025
45.052,0.023851,-0.0019827,0.0020748,2.0384e-05,0,987.22,0.0023789,-8.3808e-05,7.6278e-06,-7.0739e-06,0.70522,0.51062,0.22107,0.0056984,0.025
46.84,0.02556,-0.0020357,0.0018917,2.2378e-05,0,907.19,0.0023823,-8.5595e-05,5.7036e-06,-6.1616e-06,0.77425,0.51118,0.22163,0.0056494,0.025
62.2,0.023427,-0.0019441,0.0011697,2.138e-05,0,1214.7,0.0023377,-8.7797e-05,6.8732e-06,-4.0438e-06,0.68023,0.51169,0.22214,0.0056044,0.025
56.389,0.017397,-0.0010178,0.00080271,1.4268e-05,0,2312.8,0.0022847,-9.0973e-05,3.2515e-06,-4.0975e-06,0.40761,0.51221,0.22265,0.0055591,0.025
35.719,0.016396,-0.00057893,0.0009493,1.0291e-05,0,2556.7,0.0022761,-9.2068e-05,-3.6491e-07,-5.2614e-06,0.31634,0.51277,0.22321,0.0055099,0.025
35.288,0.017291,-0.0008362,0.0011177,1.0931e-05,0,2209.2,0.0022719,-8.9531e-05,2.1455e-06,-5.7547e-06,0.35201,0.51307,0.22351,0.0054835,0.025
34.87,0.018148,-0.0010833,0.0012779,1.1542e-05,0,1877.1,0.002268,-8.7112e-05,4.556e-06,-6.2223e-06,0.38607,0.51335,0.22379,0.0054584,0.025
36.397,0.01943,-0.0015784,0.0014543,1.308e-05,0,1609,0.002275,-8.6529e-05,7.1895e-06,-6.5106e-06,0.44268,0.51395,0.22439,0.0054061,0.025
38.154,0.020583,-0.0018629,0.0015087,1.4613e-05,0,1456.6,0.0022729,-8.7468e-05,8.4899e-06,-6.4122e-06,0.49148,0.51455,0.22499,0.0053534,0.025
38.62,0.020866,-0.0019014,0.0015154,1.5006e-05,0,1428.3,0.0022703,-8.7791e-05,8.6004e-06,-6.3765e-06,0.50325,0.5147,0.22514,0.0053401,0.025
40.015,0.021716,-0.0020169,0.0015358,1.6185e-05,0,1343.5,0.0022625,-8.8763e-05,8.9316e-06,-6.2695e-06,0.53855,0.51515,0.22559,0.0053004,0.025
42.04,0.022783,-0.0021197,0.0015733,1.7782e-05,0,1246.4,0.0022508,-8.9742e-05,9.0086e-06,-6.1859e-06,0.58613,0.51576,0.22619,0.0052476,0.025
42.395,0.022947,-0.0021335,0.0015812,1.8041e-05,0,1231.8,0.0022489,-8.9835e-05,9.0065e-06,-6.1776e-06,0.59407,0.51586,0.22629,0.005239,0.025
44.192,0.023773,-0.0022031,0.0016211,1.9347e-05,0,1158.5,0.0022397,-9.0305e-05,8.996e-06,-6.1355e-06,0.63421,0.51635,0.22678,0.0051953,0.025
46.334,0.024747,-0.00226,0.0016964,2.1009e-05,0,1076.5,0.00223,-9.0688e-05,8.7236e-06,-6.1722e-06,0.6857,0.51694,0.22737,0.0051438,0.025
47.074,0.025063,-0.0022493,0.0017023,2.164e-05,0,1039.9,0.0022257,-9.0282e-05,8.6708e-06,-6.0664e-06,0.70876,0.5172,0.22762,0.0051214,0.025
47.996,0.025458,-0.0022357,0.0017098,2.243e-05,0,994.09,0.0022202,-8.9774e-05,8.6045e-06,-5.9345e-06,0.73757,0.51751,0.22794,0.0050935,0.025
46.702,0.027164,-0.0021816,0.0016569,2.4506e-05,0,910.55,0.0022221,-9.1672e-05,6.1921e-06,-5.5421e-06,0.80589,0.51807,0.22849,0.0050449,0.025
56.28,0.024317,-0.0018782,0.0013286,2.3241e-05,0,1253.1,0.0021631,-9.2359e-05,6.4712e-06,-5.0695e-06,0.69883,0.51861,0.22903,0.0049975,0.025
54.649,0.017998,-0.0010607,0.00093437,1.5511e-05,0,2430.9,0.0020972,-9.6455e-05,3.5758e-06,-4.9261e-06,0.41429,0.51915,0.22957,0.0049502,0.025
39.425,0.017351,-0.00075768,0.00094754,1.1254e-05,0,2673.6,0.0020808,-9.9283e-05,1.1251e-06,-5.1972e-06,0.32408,0.5197,0.23012,0.0049014,0.025
37.649,0.019465,-0.0012889,0.0011127,1.2909e-05,0,1935,0.0020682,-9.4881e-05,5.9936e-06,-5.3292e-06,0.40223,0.52028,0.23069,0.004851,0.025
38.979,0.020884,-0.0017772,0.0012022,1.4759e-05,0,1654.7,0.0020732,-9.4358e-05,8.435e-06,-5.3997e-06,0.46373,0.52087,0.23128,0.0047994,0.025
40.731,0.022163,-0.0020578,0.0012407,1.6516e-05,0,1496.9,0.0020662,-9.5483e-05,9.6799e-06,-5.3444e-06,0.51545,0.52146,0.23187,0.0047469,0.025
42.685,0.023456,-0.0022264,0.0012667,1.8374e-05,0,1379.9,0.0020486,-9.7139e-05,1.0166e-05,-5.2567e-06,0.56622,0.52207,0.23247,0.0046939,0.025
44.874,0.024692,-0.002354,0.0012962,2.0287e-05,0,1280,0.0020291,-9.8515e-05,1.034e-05,-5.186e-06,0.61782,0.52267,0.23308,0.0046409,0.025
47.326,0.025879,-0.002471,0.0013368,2.2264e-05,0,1189.4,0.0020104,-9.9543e-05,1.0444e-05,-5.1588e-06,0.67154,0.52327,0.23368,0.0045881,0.025
50.028,0.027009,-0.0025564,0.001424,2.4218e-05,0,1105.2,0.0019927,-0.0001002,1.04e-05,-5.2779e-06,0.72673,0.52387,0.23427,0.004536,0.025
50.229,0.027105,-0.0025589,0.0014331,2.4401e-05,0,1098.5,0.0019913,-0.00010025,1.0367e-05,-5.2886e-06,0.73183,0.52392,0.23432,0.0045315,0.025
52.308,0.028101,-0.0025856,0.0015274,2.6293e-05,0,1030,0.0019773,-0.00010084,1.003e-05,-5.3983e-06,0.78442,0.52445,0.23485,0.0044849,0.025
52.882,0.028824,-0.0023903,0.0018614,2.8058e-05,0,984.52,0.0019578,-0.00010128,8.5013e-06,-6.3122e-06,0.82845,0.52503,0.23542,0.0044344,0.025
68.724,0.027584,-0.0020808,0.0011687,2.7909e-05,0,1243.7,0.0019056,-0.00010491,6.2802e-06,-3.5422e-06,0.76921,0.52564,0.23603,0.0043806,0.025
69.769,0.02752,-0.0020823,0.0011056,2.7897e-05,0,1254.9,0.0019027,-0.00010514,6.35e-06,-3.2771e-06,0.76558,0.52566,0.23605,0.0043787,0.025
70.671,0.021563,-0.0012631,-0.00017681,1.971e-05,0,2459.1,0.0018036,-0.00011452,3.2837e-06,1.5366e-06,0.4711,0.52636,0.23675,0.0043176,0.025
69.89,0.021185,-0.0011983,-0.00018101,1.9199e-05,0,2528.4,0.0017994,-0.00011491,3.0052e-06,1.4806e-06,0.45414,0.52638,0.23677,0.0043155,0.025
44.51,0.021281,-0.0010751,0.00019478,1.6141e-05,0,2504.4,0.0017503,-0.0001185,2.4838e-06,-1.3399e-06,0.39586,0.52692,0.23731,0.0042683,0.025
42.224,0.019857,-0.0013219,0.00050917,1.4342e-05,0,2697.9,0.0016828,-0.00011308,5.8944e-06,-3.3369e-06,0.36353,0.52741,0.2378,0.0042252,0.025
30.918,0.010229,0.00016195,0.00023951,6.5047e-06,0,2468.8,0.0016281,-6.6357e-05,-8.3706e-06,-1.2034e-06,0.21547,0.52789,0.23827,0.0041834,0.025
13.452,0.0011212,0.0030715,-0.00053397,9.9989e-07,0,1407.1,0.0016516,-9.4673e-06,-2.2273e-05,2.5566e-06,0.12923,0.52838,0.23823,0.0036895,0.025
7.4246,-0.00076672,0.0031983,-0.0009777,4.5795e-07,0,989.34,0.0016814,5.078e-06,-1.271e-05,3.4551e-06,0.10104,0.52888,0.23819,0.0031934,0.025
5.2807,-0.00033877,0.0014801,-0.00087902,1.515e-07,0,1321,0.0016813,3.164e-06,-4.9274e-06,3.4499e-06,0.054724,0.52938,0.23814,0.0026913,0.025
3.4537,-8.424e-05,0.00077999,-0.00062405,4.9859e-08,0,2550.8,0.001679,1.1449e-06,-3.7023e-06,3.3733e-06,0.022815,0.5299,0.2381,0.0021787,0.025
2.5083,1.4688e-05,0.00066699,-0.00053538,3.5673e-08,0,2789.9,0.0016757,1.803e-07,-3.6923e-06,3.1283e-06,0.017907,0.53043,0.23805,0.0016513,0.025
3.039,0.00011021,0.00099449,-0.00055969,6.3116e-08,0,2004.6,0.0016721,-8.09e-07,-4.8423e-06,2.8006e-06,0.027489,0.53097,0.238,0.0011064,0.025
3.832,0.0001764,0.0014609,-0.00053045,1.1453e-07,0,1710.6,0.001668,-1.2653e-06,-6.6659e-06,2.4573e-06,0.039843,0.53154,0.23795,0.00054582,0.025
3.835,0.00017665,0.0014626,-0.00053034,1.1472e-07,0,1709.5,0.001668,-1.2669e-06,-6.6727e-06,2.4561e-06,0.039889,0.53154,0.23795,0.00054374,0.025
4.8019,0.00024795,0.0020791,-0.00045761,2.0867e-07,0,1548.9,0.001664,-1.6901e-06,-9.0549e-06,2.0204e-06,0.056433,0.53212,0.2379,-3.4792e-05,0.025
5.9435,0.00033653,0.0028325,-0.00034514,3.6862e-07,0,1433.2,0.0016606,-2.1298e-06,-1.1874e-05,1.4713e-06,0.078037,0.53271,0.23785,-0.00062521,0.025
7.2632,0.00044547,0.0037088,-0.00019258,6.2333e-07,0,1332.6,0.0016585,-2.6065e-06,-1.499e-05,8.0275e-07,0.10537,0.53331,0.2378,-0.0012222,0.025
8.8731,0.00057826,0.00467,3.2329e-06,9.9302e-07,0,1242,0.0016583,-3.1202e-06,-1.8221e-05,1.2193e-08,0.13798,0.53391,0.23775,-0.00182,0.025
10.786,0.00072436,0.0056544,0.00024178,1.4821e-06,0,1158.5,0.0016608,-3.5738e-06,-2.1344e-05,-8.889e-07,0.17479,0.53451,0.23769,-0.0024133,0.025
12.798,0.00084075,0.0065839,0.00051566,2.0749e-06,0,1079.7,0.0016662,-3.8356e-06,-2.4113e-05,-1.8678e-06,0.21448,0.53509,0.23764,-0.002998,0.025
14.498,0.00086189,0.0074847,0.00081108,2.7696e-06,0,1002.8,0.0016726,-3.6369e-06,-2.6568e-05,-2.866e-06,0.25734,0.53567,0.23759,-0.0035721,0.025
15.186,0.0008035,0.0083948,0.0011058,3.3922e-06,0,927.88,0.001676,-2.5385e-06,-2.88e-05,-3.7959e-06,0.2964,0.53624,0.23754,-0.0041361,0.025
19.227,0.00064063,0.0081581,0.0012373,2.9052e-06,0,1282.3,0.0016844,-2.0292e-06,-3.2117e-05,-4.9445e-06,0.24472,0.5368,0.2375,-0.0046929,0.025
19.26,0.00037554,0.006376,0.0010572,1.6694e-06,0,2454.7,0.0016943,-8.272e-07,-3.4025e-05,-5.6667e-06,0.13476,0.53735,0.23745,-0.0052471,0.025
14.982,0.00040429,0.0060575,0.0011169,1.6036e-06,0,2670.8,0.0017095,-1.1172e-06,-3.4212e-05,-6.2837e-06,0.12276,0.53791,0.2374,-0.0058037,0.025
15.039,0.0006336,0.0070221,0.0015231,2.2632e-06,0,1918.1,0.0017318,-2.8876e-06,-3.4107e-05,-7.4013e-06,0.16908,0.53848,0.23735,-0.0063672,0.025
15.646,0.00071457,0.0073877,0.0018602,2.6892e-06,0,1639.7,0.0017504,-2.7923e-06,-3.3361e-05,-8.3958e-06,0.1987,0.53905,0.2373,-0.0069403,0.025
16.325,0.00074188,0.0076364,0.0021656,3.0481e-06,0,1488.1,0.0017698,-2.6311e-06,-3.2924e-05,-9.3302e-06,0.22191,0.53964,0.23725,-0.0075229,0.025
16.994,0.0007503,0.0077111,0.0024506,3.3367e-06,0,1379.2,0.0017896,-2.3646e-06,-3.2034e-05,-1.0177e-05,0.24114,0.54023,0.2372,-0.0081125,0.025
17.482,0.00074186,0.0076582,0.0027265,3.5896e-06,0,1283,0.0018097,-2.0397e-06,-3.0711e-05,-1.0928e-05,0.25933,0.54082,0.23714,-0.0087047,0.025
17.833,0.0007125,0.0074863,0.002997,3.8149e-06,0,1193.2,0.0018293,-1.6456e-06,-2.8997e-05,-1.1589e-05,0.27724,0.54142,0.23709,-0.0092943,0.025
17.982,0.00064696,0.0071764,0.0032559,4.0099e-06,0,1110.6,0.0018486,-1.1014e-06,-2.6921e-05,-1.2152e-05,0.29462,0.542,0.23704,-0.0098769,0.025
17.743,0.00050133,0.0067244,0.003485,4.1964e-06,0,1030.2,0.0018668,-2.4592e-07,-2.447e-05,-1.2538e-05,0.31298,0.54258,0.23699,-0.01045,0.025
16.541,0.000253,0.0061615,0.0035778,4.3602e-06,0,951.9,0.0018813,1.2208e-06,-2.1713e-05,-1.2394e-05,0.33189,0.54314,0.23694,-0.011014,0.025
16.2,8.3669e-06,0.0050402,0.0031591,3.0582e-06,0,1316.4,0.0018934,2.3711e-06,-2.0173e-05,-1.2456e-05,0.24731,0.5437,0.23689,-0.01157,0.025
13.124,-1.3814e-05,0.0034506,0.002366,1.1814e-06,0,2537.2,0.0019063,2.1782e-06,-1.8547e-05,-1.2814e-05,0.1115,0.54426,0.23685,-0.012124,0.025
9.0968,9.5564e-05,0.0026647,0.0022068,8.378e-07,0,2768.9,0.0019202,1.1244e-06,-1.5389e-05,-1.2769e-05,0.087193,0.54481,0.2368,-0.012681,0.025
8.6468,0.00011125,0.0023852,0.0025374,1.0532e-06,0,1986.1,0.0019323,6.7141e-07,-1.192e-05,-1.2603e-05,0.11333,0.54538,0.23675,-0.013245,0.025
