"Co","U:0","U:1","U:2","UMean:0","UMean:1","UMean:2","k","kMean","nut","omega","p","pMean","wallShearStress:0","wallShearStress:1","wallShearStress:2","yPlus","arc_length","Points:0","Points:1","Points:2"
277.15,0.1033,7.2627e-06,0.045946,0,0,0,0.00035071,0.00034401,0,1159.6,-0.012492,-0.01327,-0.00037362,-2.6762e-08,-0.00018288,2.7943,0.092869,-0.0095553,0,0.1481
289.82,0.096871,6.9725e-06,0.042588,0,0,0,0.00035112,0.0003447,0,1427,-0.012634,-0.013382,-0.00038601,-2.8031e-08,-0.00017961,2.5482,0.09309,-0.0097583,0,0.14801
304.32,0.089513,6.6405e-06,0.038748,0,0,0,0.00035159,0.00034549,0,1733,-0.012798,-0.013511,-0.00040019,-2.9482e-08,-0.00017588,2.2668,0.093342,-0.0099905,0,0.14792
268.13,0.094985,6.6238e-06,0.043126,0,0,0,0.00037906,0.0003725,0,1585,-0.013023,-0.013682,-0.00039644,-2.7646e-08,-0.00017097,2.5418,0.093811,-0.010418,0,0.14772
308.77,0.10948,6.9019e-06,0.055274,0,0,0,0.00038659,0.00037816,0,1302.3,-0.011931,-0.012602,-0.0004182,-2.6933e-08,-0.00022966,2.7504,0.094275,-0.010839,0,0.14753
336.45,0.095914,5.8689e-06,0.048563,0,0,0,0.00038806,0.00038025,0,1807.1,-0.011866,-0.012486,-0.00043817,-2.647e-08,-0.00022575,2.325,0.094728,-0.011246,0,0.14733
336.96,0.095664,5.8499e-06,0.04844,0,0,0,0.00038808,0.00038029,0,1816.4,-0.011865,-0.012484,-0.00043854,-2.6461e-08,-0.00022567,2.3171,0.094737,-0.011253,0,0.14732
301.3,0.10212,4.5437e-06,0.054328,0,0,0,0.00041369,0.00040556,0,1604.6,-0.011802,-0.012375,-0.00042787,-1.8919e-08,-0.00021908,2.6498,0.095194,-0.01166,0,0.14711
304.73,0.10329,4.4443e-06,0.05542,0,0,0,0.00041319,0.00040497,0,1575.6,-0.011683,-0.012258,-0.00042852,-1.8303e-08,-0.00022349,2.6682,0.095234,-0.011694,0,0.14709
340.71,0.11554,3.4014e-06,0.066869,0,0,0,0.00040796,0.00039883,0,1271.3,-0.010437,-0.011031,-0.00043527,-1.185e-08,-0.00026971,2.8607,0.095649,-0.01206,4.1359e-25,0.1469
375.93,0.10194,1.7841e-06,0.06046,0,0,0,0.00040893,0.00040043,0,1721.7,-0.010027,-0.010572,-0.00045275,-6.8021e-09,-0.00027642,2.4407,0.096102,-0.012454,0,0.14668
341.1,0.10953,1.0703e-06,0.068207,0,0,0,0.00042873,0.0004194,0,1475.8,-0.0094135,-0.0099228,-0.00043659,-2.8745e-09,-0.00026871,2.8315,0.096551,-0.012842,0,0.14645
371.12,0.12396,1.3105e-06,0.080932,0,0,0,0.0004042,0.00039501,0,1087.9,-0.0076081,-0.0081646,-0.00043366,-2.9638e-09,-0.00030069,3.0768,0.096997,-0.013223,0,0.14622
393.07,0.11308,4.5815e-07,0.074782,0,0,0,0.00040846,0.00039974,0,1352.3,-0.0076111,-0.008127,-0.00045164,-4.0478e-10,-0.00029633,2.748,0.097442,-0.013597,-2.068e-25,0.14598
381.36,0.10978,-4.1291e-08,0.075237,0,0,0,0.00041815,0.00040883,0,1566.8,-0.0073712,-0.0078553,-0.00047119,9.9945e-10,-0.00032798,2.5762,0.097883,-0.013966,0,0.14573
374.91,0.10553,-3.938e-09,0.074545,0,0,0,0.00041584,0.00040747,0,1770.5,-0.0071731,-0.0076165,-0.00048183,3.7684e-10,-0.00034152,2.4118,0.098324,-0.01433,0,0.14548
373.5,0.10414,4.1654e-08,0.074355,0,0,0,0.00041723,0.00040887,0,1828.8,-0.0070806,-0.0075107,-0.00048324,1.8975e-11,-0.00034617,2.3784,0.098439,-0.014423,-5.1699e-26,0.14542
369.51,0.10021,1.7055e-07,0.073819,0,0,0,0.00042117,0.0004128,0,1993.7,-0.0068192,-0.0072113,-0.00048723,-9.9275e-10,-0.00035933,2.2839,0.098763,-0.014687,0,0.14523
379.32,0.094279,4.9677e-07,0.072955,0,0,0,0.00041498,0.00040757,0,2271,-0.0056506,-0.0060234,-0.00048054,-2.7532e-09,-0.00038658,2.1229,0.099202,-0.01504,0,0.14497
356.91,0.10045,1.0005e-06,0.082234,0,0,0,0.00042567,0.00041925,0,1769.3,-0.0044981,-0.0048632,-0.00043509,-3.7078e-09,-0.00035295,2.6081,0.099641,-0.015389,0,0.1447
379.39,0.11363,2.0277e-06,0.096727,0,0,0,0.00040147,0.00039473,0,1179.4,-0.0023238,-0.0027495,-0.00041338,-6.4785e-09,-0.00037057,2.9308,0.10008,-0.015732,0,0.14443
406.8,0.10583,1.6341e-06,0.092288,0,0,0,0.00040186,0.00039524,0,1365.4,-0.0019392,-0.0023302,-0.00042381,-5.031e-09,-0.00037156,2.7061,0.10052,-0.016069,0,0.14415
400.13,0.1042,1.4474e-06,0.093988,0,0,0,0.000405,0.00039853,0,1482.3,-0.0012158,-0.0015847,-0.00043275,-4.4923e-09,-0.00039851,2.6046,0.10095,-0.016402,0,0.14387
399.26,0.10131,2.3451e-06,0.094626,0,0,0,0.00040017,0.00039407,0,1543,-0.00032837,-0.0006794,-0.00043025,-8.9121e-09,-0.00040787,2.5342,0.10139,-0.016729,0,0.14358
393.86,0.098553,3.6838e-06,0.095224,0,0,0,0.0003954,0.00038971,0,1579.3,0.00056913,0.00024026,-0.00042443,-1.5336e-08,-0.00041502,2.4885,0.10183,-0.01705,0,0.14328
391.58,0.09638,4.766e-06,0.096201,0,0,0,0.00038807,0.00038296,0,1599.5,0.0014748,0.0011611,-0.00041669,-2.0247e-08,-0.0004233,2.4488,0.10226,-0.017366,0,0.14298
387.84,0.093895,5.3903e-06,0.09718,0,0,0,0.00038047,0.00037604,0,1613.9,0.0024136,0.0021083,-0.00040844,-2.3356e-08,-0.00042848,2.4124,0.1027,-0.017678,0,0.14268
386.34,0.09186,5.4466e-06,0.098436,0,0,0,0.00036972,0.00036572,0,1600.1,0.0034476,0.0031475,-0.00039823,-2.3309e-08,-0.00043239,2.3887,0.10313,-0.017982,0,0.14237
382.85,0.089679,5.3539e-06,0.099626,0,0,0,0.0003583,0.00035476,0,1575.5,0.0043969,0.0041189,-0.00038538,-2.2473e-08,-0.0004341,2.3676,0.10357,-0.018281,0,0.14205
382.85,0.088003,5.4529e-06,0.10091,0,0,0,0.000343,0.00034005,0,1533.8,0.0055996,0.0053358,-0.00037455,-2.3166e-08,-0.0004348,2.3496,0.10401,-0.018577,0,0.14173
378.64,0.0861,5.9607e-06,0.10119,0,0,0,0.00032698,0.00032489,0,1469.4,0.0070141,0.006741,-0.000361,-2.5452e-08,-0.00042612,2.3404,0.10444,-0.018866,0,0.1414
378.93,0.086597,6.7769e-06,0.10215,0,0,0,0.00030923,0.0003076,0,1352,0.0082151,0.0079171,-0.00034926,-2.7784e-08,-0.00041412,2.3809,0.10488,-0.019149,0,0.14107
348.45,0.088214,7.6009e-06,0.10498,0,0,0,0.00028849,0.00028765,0,1165.2,0.0086223,0.0083326,-0.00033654,-2.8803e-08,-0.00038256,2.4734,0.10532,-0.019428,0,0.14073
329.84,0.07808,7.2906e-06,0.097229,0,0,0,0.00027775,0.00027776,0,1752.3,0.0094383,0.009143,-0.00033932,-3.2314e-08,-0.00041896,2.0874,0.10576,-0.019702,0,0.14039
346.89,0.063279,6.4838e-06,0.086754,0,0,0,0.00031009,0.00030955,0,2258.2,0.0099223,0.0096605,-0.00033261,-3.4283e-08,-0.00044381,1.837,0.10619,-0.019968,0,0.14004
332.45,0.065635,7.3719e-06,0.094148,0,0,0,0.00030093,0.00030116,0,1977.1,0.011313,0.011052,-0.00031395,-3.6701e-08,-0.00046211,1.9282,0.10663,-0.020229,0,0.13969
329.05,0.064907,7.7267e-06,0.095641,0,0,0,0.00028192,0.00028317,0,1751.2,0.012484,0.012203,-0.00029668,-3.6386e-08,-0.00044178,1.99,0.10707,-0.020485,0,0.13933
327.32,0.063953,8.0549e-06,0.096763,0,0,0,0.00026194,0.0002643,0,1544.1,0.013805,0.013477,-0.00027556,-3.5541e-08,-0.00041798,2.0369,0.10751,-0.020734,0,0.13897
328.28,0.064664,8.4321e-06,0.098773,0,0,0,0.0002415,0.00024511,0,1328.4,0.014969,0.0146,-0.00025847,-3.5137e-08,-0.00039723,2.1221,0.10796,-0.020977,0,0.1386
302.57,0.066056,9.0423e-06,0.10204,0,0,0,0.00021915,0.00022359,0,1063.5,0.015578,0.015209,-0.00024323,-3.442e-08,-0.00035714,2.2534,0.1084,-0.021215,0,0.13822
296.07,0.063645,9.0198e-06,0.099693,0,0,0,0.00021538,0.00021992,0,1195.5,0.015919,0.015546,-0.00024163,-3.5944e-08,-0.00036447,2.1531,0.10855,-0.021295,-2.068e-25,0.13809
283.52,0.058988,8.9764e-06,0.095159,0,0,0,0.00020808,0.00021285,0,1450.3,0.01658,0.016198,-0.00023853,-3.8887e-08,-0.00037862,1.9594,0.10885,-0.02145,0,0.13784
310.12,0.049842,8.8178e-06,0.086727,0,0,0,0.00022067,0.00022483,0,1700.3,0.017333,0.016945,-0.00022934,-4.1864e-08,-0.00038625,1.7957,0.1093,-0.021676,0,0.13745
274.64,0.053943,1.0771e-05,0.09491,0,0,0,0.00019588,0.0002008,0,1245.6,0.018365,0.017945,-0.00021395,-4.3555e-08,-0.00036175,1.9666,0.10975,-0.021897,0,0.13706
271.13,0.053172,1.0855e-05,0.093987,0,0,0,0.00019384,0.00019896,0,1291.9,0.018497,0.018068,-0.00021291,-4.4602e-08,-0.00036281,1.9352,0.10981,-0.021927,5.1699e-26,0.137
249.45,0.04841,1.1374e-05,0.088285,0,0,0,0.00018124,0.00018763,0,1578.2,0.019308,0.018829,-0.00020643,-5.1072e-08,-0.00036937,1.741,0.1102,-0.022114,0,0.13666
275.48,0.040818,1.2208e-05,0.080773,0,0,0,0.00018894,0.00019574,0,1794.6,0.020015,0.019491,-0.00019331,-5.8616e-08,-0.00037022,1.6179,0.11066,-0.022325,0,0.13625
253.44,0.043149,1.4289e-05,0.086192,0,0,0,0.00017256,0.00018004,0,1431.9,0.020684,0.020136,-0.00018303,-6.0639e-08,-0.00035047,1.7336,0.11098,-0.022467,1.034e-25,0.13596
244.01,0.044147,1.5181e-05,0.088513,0,0,0,0.00016554,0.00017331,0,1276.5,0.020971,0.020413,-0.00017863,-6.1506e-08,-0.00034201,1.7832,0.11112,-0.022528,0,0.13584
222.26,0.040021,1.5568e-05,0.083049,0,0,0,0.00015135,0.00016008,0,1529.2,0.021772,0.021195,-0.00017093,-6.8244e-08,-0.00034383,1.6057,0.11154,-0.022704,0,0.13546
219.66,0.039527,1.5615e-05,0.082397,0,0,0,0.00014966,0.0001585,0,1559.4,0.021868,0.021288,-0.00017002,-6.9049e-08,-0.00034405,1.5844,0.11159,-0.022725,0,0.13542
245.54,0.033396,1.6136e-05,0.075305,0,0,0,0.00015132,0.00016009,0,1710.3,0.022711,0.022118,-0.00015596,-7.5095e-08,-0.00033785,1.486,0.11206,-0.022917,0,0.13499
214.57,0.036775,1.9603e-05,0.082174,0,0,0,0.0001278,0.00013731,0,1132.2,0.023753,0.02311,-0.00014151,-7.4143e-08,-0.00029989,1.6675,0.11253,-0.023103,0,0.13455
174.6,0.03426,2.0482e-05,0.078225,0,0,0,0.00011136,0.00012196,0,1123.8,0.024374,0.023661,-0.00013543,-7.7149e-08,-0.00027925,1.5747,0.11301,-0.02328,0,0.13411
180.2,0.025741,1.8543e-05,0.065998,0,0,0,0.00011421,0.00012529,0,1903,0.024854,0.024095,-0.00012778,-8.9506e-08,-0.00030637,1.2457,0.11349,-0.023452,0,0.13366
192.39,0.022533,1.8834e-05,0.062897,0,0,0,0.00010855,0.00012002,0,1987.9,0.025656,0.024891,-0.00011392,-9.3429e-08,-0.00030604,1.1696,0.11398,-0.023616,0,0.1332
165.35,0.024636,2.194e-05,0.067055,0,0,0,8.72e-05,0.00010005,0,1228.8,0.026529,0.025737,-0.00010202,-8.586e-08,-0.00025565,1.3201,0.11447,-0.023774,0,0.13273
129.68,0.023274,2.3068e-05,0.063224,0,0,0,7.0256e-05,8.477e-05,0,1088.1,0.027161,0.026338,-9.5568e-05,-8.6498e-08,-0.00022497,1.2601,0.11497,-0.023923,0,0.13225
122.34,0.018051,2.1763e-05,0.053504,0,0,0,6.412e-05,7.9512e-05,0,1487.6,0.027548,0.026715,-8.9378e-05,-9.5114e-08,-0.00022093,1.0334,0.11548,-0.024065,0,0.13177
114.98,0.013601,1.9859e-05,0.045451,0,0,0,5.5801e-05,7.2621e-05,0,2350.6,0.028035,0.027216,-7.943e-05,-1.0759e-07,-0.00023524,0.77945,0.11599,-0.024198,0,0.13127
116.8,0.011068,2.0285e-05,0.041127,0,0,0,5.0638e-05,6.8551e-05,0,2328.9,0.028545,0.027716,-6.5625e-05,-1.0943e-07,-0.00021545,0.74322,0.11651,-0.024323,0,0.13077
101.7,0.011506,2.3418e-05,0.04215,0,0,0,4.3575e-05,6.2261e-05,0,1579.8,0.028934,0.02794,-5.7462e-05,-1.0283e-07,-0.00018005,0.83998,0.11691,-0.024412,0,0.13038
96.805,0.011648,2.4433e-05,0.042482,0,0,0,4.1286e-05,6.0222e-05,0,1337,0.02906,0.028012,-5.4816e-05,-1.0069e-07,-0.00016858,0.87134,0.11703,-0.02444,-5.1699e-26,0.13026
71.644,0.010418,2.6701e-05,0.037954,0,0,0,2.8745e-05,4.9344e-05,0,1072.7,0.029479,0.027953,-4.7868e-05,-1.0084e-07,-0.00013464,0.80559,0.11757,-0.024548,0,0.12973
62.394,0.0073693,2.7644e-05,0.029851,0,0,0,2.1209e-05,4.2593e-05,0,1257.9,0.02978,0.028006,-3.9634e-05,-1.1284e-07,-0.00011409,0.63837,0.11812,-0.024645,0,0.1292
59.174,0.0068688,2.8165e-05,0.028298,0,0,0,1.96e-05,4.097e-05,0,1305,0.029847,0.028062,-3.7785e-05,-1.1712e-07,-0.0001099,0.60237,0.11825,-0.024667,-2.068e-25,0.12906
49.57,0.0053757,2.9722e-05,0.023666,0,0,0,1.4798e-05,3.6127e-05,0,1445.6,0.030047,0.02823,-3.2268e-05,-1.2987e-07,-9.742e-05,0.49495,0.11867,-0.024731,0,0.12865
37.276,0.0037422,3.1928e-05,0.017176,0,0,0,8.7158e-06,2.9808e-05,0,1636.8,0.030251,0.028107,-2.6284e-05,-1.4815e-07,-7.5264e-05,0.35601,0.11922,-0.024806,0,0.1281
25.648,0.0025516,3.3969e-05,0.01093,0,0,0,4.4169e-06,2.4317e-05,0,1854.2,0.030397,0.027983,-2.153e-05,-1.6686e-07,-5.0804e-05,0.23557,0.11977,-0.024869,0,0.12756
15.675,0.0017073,3.4985e-05,0.0048289,0,0,0,1.6501e-06,2.0273e-05,0,2190.4,0.03048,0.028332,-1.8113e-05,-1.8538e-07,-2.3703e-05,0.13117,0.12031,-0.024918,0,0.12702
11.523,0.0010554,3.3751e-05,-0.00071463,0,0,0,6.9497e-07,1.8533e-05,0,3020.8,0.030498,0.029198,-1.5602e-05,-2.0716e-07,5.3532e-06,0.075706,0.12084,-0.024955,0,0.1265
20.653,0.0014685,3.4995e-05,-0.0059667,0,0,0,1.8134e-06,1.9555e-05,0,2702.8,0.030454,0.029961,-1.8609e-05,-1.9987e-07,3.0933e-05,0.1332,0.12134,-0.024979,0,0.12599
31.634,0.0024618,3.9673e-05,-0.011985,0,0,0,4.7237e-06,2.2659e-05,0,1331.1,0.030371,0.030037,-2.2283e-05,-1.6353e-07,4.5753e-05,0.30924,0.12184,-0.024993,0,0.12549
37.751,0.0030963,4.2976e-05,-0.018763,0,0,0,9.0728e-06,2.6441e-05,0,963.77,0.030266,0.029673,-2.1958e-05,-1.5546e-07,6.3266e-05,0.4763,0.12225,-0.024999,0,0.12508
38.952,0.0032208,4.3625e-05,-0.020093,0,0,0,9.9266e-06,2.7184e-05,0,891.66,0.030245,0.029601,-2.1895e-05,-1.5388e-07,6.6703e-05,0.50909,0.12233,-0.025,0,0.125
60.452,0.0029331,4.1785e-05,-0.025256,0,0,0,1.5954e-05,3.2097e-05,0,1332.4,0.030025,0.02929,-2.0641e-05,-1.7278e-07,0.00010138,0.55085,0.12282,-0.024993,0,0.12451
75.21,0.0023424,3.4537e-05,-0.025928,0,0,0,1.9232e-05,3.5185e-05,0,2704.1,0.029743,0.029063,-2.1806e-05,-1.9821e-07,0.00014747,0.43202,0.12332,-0.024979,-3.3087e-24,0.12401
74.55,0.0031661,3.3387e-05,-0.03028,0,0,0,2.3878e-05,4.0403e-05,0,3022.8,0.029408,0.028192,-2.8313e-05,-2.0457e-07,0.00018099,0.4448,0.12383,-0.024955,3.3087e-24,0.1235
80.523,0.0046141,3.6729e-05,-0.038155,0,0,0,3.3365e-05,4.9646e-05,0,2194.5,0.029013,0.027102,-3.5068e-05,-1.935e-07,0.00019621,0.60725,0.12435,-0.024918,3.3087e-24,0.12298
91.652,0.0062717,3.8571e-05,-0.045563,0,0,0,4.5669e-05,6.1418e-05,0,1859.5,0.028578,0.026617,-4.0433e-05,-1.8871e-07,0.00021606,0.76985,0.12489,-0.024869,0,0.12244
104.18,0.0081935,4.0014e-05,-0.052646,0,0,0,5.8258e-05,7.2732e-05,0,1642.8,0.028066,0.026539,-4.6905e-05,-1.8518e-07,0.00023437,0.92605,0.12544,-0.024806,0,0.1219
117.42,0.010543,4.0855e-05,-0.059929,0,0,0,7.241e-05,8.5056e-05,0,1452.6,0.027485,0.026252,-5.4089e-05,-1.7824e-07,0.0002503,1.0991,0.126,-0.024731,8.2718e-25,0.12135
130.51,0.013148,4.0881e-05,-0.066289,0,0,0,8.5601e-05,9.8096e-05,0,1265.9,0.026838,0.025633,-6.2421e-05,-1.6659e-07,0.00025726,1.2829,0.12655,-0.024645,0,0.1208
131.07,0.013606,4.1027e-05,-0.067364,0,0,0,8.6882e-05,9.9497e-05,0,1244.6,0.026768,0.025598,-6.3334e-05,-1.6562e-07,0.00025889,1.3054,0.12661,-0.024634,0,0.12074
135.38,0.017136,4.2151e-05,-0.075651,0,0,0,9.675e-05,0.00011029,0,1080.5,0.026226,0.025323,-7.0368e-05,-1.581e-07,0.00027141,1.4795,0.12709,-0.024548,0,0.12027
173.81,0.018325,3.9819e-05,-0.077795,0,0,0,0.00011951,0.00013165,0,1345.5,0.025399,0.024972,-7.7143e-05,-1.6216e-07,0.00030922,1.4915,0.12763,-0.02444,0,0.11974
200.03,0.01676,3.3055e-05,-0.070259,0,0,0,0.00013677,0.00014569,0,2336.7,0.024332,0.024154,-9.058e-05,-1.7603e-07,0.00036881,1.2244,0.12816,-0.024323,0,0.11923
184.65,0.019655,3.1684e-05,-0.073362,0,0,0,0.00014064,0.00014776,0,2357.4,0.023476,0.02339,-0.00010764,-1.705e-07,0.00038282,1.2354,0.12862,-0.024211,0,0.11878
182.91,0.019983,3.1529e-05,-0.073713,0,0,0,0.00014108,0.000148,0,2359.8,0.023379,0.023304,-0.00010957,-1.6987e-07,0.00038441,1.2366,0.12867,-0.024198,0,0.11873
186.46,0.026095,3.3812e-05,-0.083496,0,0,0,0.00014773,0.00015389,0,1499.4,0.022645,0.022678,-0.00012389,-1.4695e-07,0.00034723,1.5652,0.12919,-0.024065,0,0.11823
190.8,0.032961,3.6299e-05,-0.095199,0,0,0,0.00014884,0.00015534,0,1098.5,0.0222,0.022324,-0.00012985,-1.3534e-07,0.00034081,1.8312,0.12969,-0.023924,0,0.11775
219.91,0.033704,3.5277e-05,-0.096573,0,0,0,0.00016225,0.00016803,0,1183.8,0.021649,0.021814,-0.00013354,-1.3498e-07,0.00036,1.8457,0.12999,-0.023833,0,0.11746
238.73,0.034185,3.4615e-05,-0.097462,0,0,0,0.00017092,0.00017623,0,1238.9,0.021293,0.021483,-0.00013593,-1.3476e-07,0.0003724,1.8551,0.13019,-0.023774,0,0.11727
271.99,0.030509,2.8657e-05,-0.08852,0,0,0,0.00020071,0.00020412,0,1998.5,0.019896,0.020165,-0.00014916,-1.411e-07,0.00043214,1.5934,0.13068,-0.023616,0,0.1168
256.37,0.032664,2.7633e-05,-0.090109,0,0,0,0.0002024,0.00020569,0,1945.9,0.01915,0.019457,-0.00015845,-1.3431e-07,0.00042809,1.6353,0.13098,-0.023516,0,0.11652
246.4,0.03404,2.6979e-05,-0.091123,0,0,0,0.00020349,0.00020669,0,1912.3,0.018674,0.019005,-0.00016438,-1.2999e-07,0.0004255,1.662,0.13117,-0.023452,-1.034e-25,0.11634
233.33,0.044634,2.9605e-05,-0.10634,0,0,0,0.00019329,0.00019718,0,1132.5,0.018108,0.018548,-0.00017196,-1.1002e-07,0.00038159,2.0737,0.13165,-0.02328,0,0.11589
283.64,0.047249,2.8437e-05,-0.10929,0,0,0,0.00021215,0.00021513,0,1143.5,0.017349,0.017923,-0.00017733,-1.0515e-07,0.00039996,2.1524,0.13213,-0.023103,4.1359e-25,0.11545
319.91,0.042166,2.3339e-05,-0.097855,0,0,0,0.00024183,0.00024295,0,1722.4,0.015881,0.016568,-0.00019297,-1.058e-07,0.00044078,1.8792,0.13261,-0.022917,0,0.11501
279.25,0.049243,2.3166e-05,-0.10589,0,0,0,0.00023518,0.00023716,0,1569.7,0.014771,0.015548,-0.00020753,-9.8876e-08,0.00044442,1.9857,0.13308,-0.022725,8.2718e-25,0.11458
307.49,0.05438,2.3375e-05,-0.11208,0,0,0,0.00025241,0.00025386,0,1285.5,0.013604,0.014486,-0.00021578,-9.1614e-08,0.00043416,2.2068,0.13354,-0.022528,0,0.11416
342.84,0.049588,2.0165e-05,-0.1004,0,0,0,0.0002796,0.00027868,0,1803.6,0.012377,0.013368,-0.00023136,-9.4167e-08,0.00046133,1.9701,0.134,-0.022325,0,0.11375
304.89,0.058353,2.0694e-05,-0.10896,0,0,0,0.00026554,0.00026489,0,1587.9,0.011573,0.012669,-0.00024509,-8.9066e-08,0.00045778,2.1072,0.13446,-0.022114,0,0.11334
333.73,0.064473,2.0574e-05,-0.11579,0,0,0,0.00028053,0.00027916,0,1254.1,0.010422,0.011639,-0.00025194,-7.98e-08,0.00044239,2.3577,0.13492,-0.021897,0,0.11294
373.01,0.058853,1.7255e-05,-0.10413,0,0,0,0.00030798,0.00030448,0,1707.9,0.0091736,0.010504,-0.00026792,-7.8058e-08,0.00046473,2.124,0.13537,-0.021675,0,0.11255
336.38,0.069258,1.765e-05,-0.11385,0,0,0,0.00028759,0.00028508,0,1458.3,0.0083702,0.0097891,-0.00027701,-7.1652e-08,0.00045461,2.3042,0.13582,-0.021449,0,0.11216
357.67,0.076983,1.802e-05,-0.12117,0,0,0,0.00029844,0.00029619,0,1072.7,0.0071935,0.0086968,-0.00028067,-6.4189e-08,0.00042561,2.6318,0.13626,-0.021215,0,0.11178
384.55,0.074621,1.6421e-05,-0.11603,0,0,0,0.00032252,0.00032089,0,1338.1,0.0065418,0.0081062,-0.00029511,-6.5568e-08,0.00046841,2.4528,0.13671,-0.020977,0,0.1114
379.65,0.073107,1.4854e-05,-0.11251,0,0,0,0.00034252,0.00034009,0,1554,0.0052,0.0068544,-0.00031174,-6.3982e-08,0.00048788,2.3298,0.13715,-0.020734,0,0.11103
378.23,0.073531,1.3512e-05,-0.1101,0,0,0,0.00036326,0.00035925,0,1761,0.0036348,0.0054064,-0.00033293,-6.2198e-08,0.00051043,2.259,0.13759,-0.020485,0,0.11067
378.49,0.073783,1.2161e-05,-0.10739,0,0,0,0.00038239,0.00037665,0,1985.9,0.0022995,0.0041784,-0.00034952,-5.953e-08,0.00052868,2.1746,0.13803,-0.020228,0,0.11031
392.32,0.070527,1.0387e-05,-0.097813,0,0,0,0.00039041,0.00038205,0,2266.9,0.00070093,0.002662,-0.00036888,-5.4448e-08,0.00050145,2.0617,0.13847,-0.019968,0,0.10996
381.36,0.078599,1.1074e-05,-0.10366,0,0,0,0.00037103,0.00036381,0,2019.8,0.00050817,0.0024919,-0.00037224,-5.2948e-08,0.00048838,2.2008,0.13868,-0.019838,0,0.10979
369.88,0.087061,1.1794e-05,-0.10979,0,0,0,0.00035071,0.00034469,0,1760.8,0.00030609,0.0023136,-0.00037576,-5.1377e-08,0.00047467,2.3466,0.13891,-0.019702,0,0.10961
389.78,0.097862,1.2725e-05,-0.11791,0,0,0,0.00036036,0.00035514,0,1173.9,-0.00050546,0.0015666,-0.00037103,-4.7183e-08,0.0004314,2.7659,0.13935,-0.019428,0,0.10927
417.53,0.095548,1.2092e-05,-0.11415,0,0,0,0.00037819,0.00037283,0,1340.4,-0.00077477,0.0013427,-0.00038054,-4.8008e-08,0.0004596,2.654,0.13974,-0.019178,0,0.10897
420.77,0.095278,1.2018e-05,-0.11371,0,0,0,0.00038027,0.0003749,0,1359.8,-0.00080625,0.0013166,-0.00038165,-4.8105e-08,0.00046289,2.6409,0.13979,-0.019149,0,0.10893
417.53,0.093976,1.1512e-05,-0.11177,0,0,0,0.00039607,0.00039016,0,1476.6,-0.0020328,0.00017428,-0.00039145,-4.8028e-08,0.00047252,2.5774,0.14022,-0.018865,0,0.1086
417.7,0.094098,1.1508e-05,-0.11168,0,0,0,0.00039731,0.00039131,0,1482.2,-0.0021648,4.9816e-05,-0.0003925,-4.814e-08,0.00047307,2.5768,0.14026,-0.018841,0,0.10857
419.47,0.095383,1.1466e-05,-0.11072,0,0,0,0.00041042,0.00040355,0,1541.2,-0.0035589,-0.001265,-0.00040363,-4.9326e-08,0.00047893,2.5706,0.14066,-0.018577,0,0.10827
417.01,0.096395,1.1595e-05,-0.10901,0,0,0,0.0004211,0.00041345,0,1575.6,-0.0046057,-0.0022461,-0.00041108,-5.0526e-08,0.00047609,2.5736,0.14102,-0.018331,0,0.108
416.51,0.096601,1.1621e-05,-0.10866,0,0,0,0.00042327,0.00041545,0,1582.6,-0.0048178,-0.002445,-0.00041259,-5.0769e-08,0.00047551,2.5742,0.1411,-0.018281,0,0.10795
416.68,0.096882,1.1608e-05,-0.10832,0,0,0,0.00042485,0.00041691,0,1586.6,-0.0049771,-0.0025934,-0.00041446,-5.0745e-08,0.00047466,2.576,0.14117,-0.018231,0,0.1079
417.54,0.098278,1.1542e-05,-0.10665,0,0,0,0.00043271,0.00042412,0,1606.7,-0.0057663,-0.0033288,-0.00042372,-5.0628e-08,0.00047045,2.5848,0.14153,-0.017981,0,0.10763
416.56,0.099803,1.1258e-05,-0.10469,0,0,0,0.00044067,0.00043117,0,1622.3,-0.0067711,-0.0042672,-0.00043219,-4.9288e-08,0.00046369,2.5954,0.14197,-0.017678,0,0.10732
417.86,0.10159,1.0677e-05,-0.10321,0,0,0,0.00044529,0.00043525,0,1610.7,-0.0075881,-0.0050272,-0.00043748,-4.5979e-08,0.00045673,2.6193,0.14235,-0.017405,0,0.10706
418.05,0.10184,1.0595e-05,-0.103,0,0,0,0.00044593,0.00043582,0,1609,-0.0077028,-0.0051338,-0.00043822,-4.5515e-08,0.00045575,2.6227,0.1424,-0.017366,0,0.10702
417.98,0.10203,1.0514e-05,-0.10279,0,0,0,0.00044643,0.00043624,0,1606.4,-0.0078028,-0.0052254,-0.0004388,-4.5079e-08,0.00045435,2.6265,0.14245,-0.017329,0,0.10698
417.5,0.10348,9.9094e-06,-0.10122,0,0,0,0.00045008,0.0004393,0,1587,-0.0085448,-0.0059051,-0.00044312,-4.1844e-08,0.00044391,2.6543,0.14284,-0.01705,0,0.10672
420.13,0.10563,9.4043e-06,-0.099868,0,0,0,0.00045173,0.00044062,0,1549.2,-0.0093338,-0.0066313,-0.00044629,-3.9148e-08,0.00043286,2.6924,0.14327,-0.016729,0,0.10642
418.39,0.10788,9.1332e-06,-0.098572,0,0,0,0.0004529,0.00044149,0,1488.1,-0.010099,-0.0073366,-0.00044588,-3.7064e-08,0.00042048,2.7543,0.14371,-0.016402,0,0.10613
