"Co","U:0","U:1","U:2","UMean:0","UMean:1","UMean:2","k","kMean","nut","omega","p","pMean","wallShearStress:0","wallShearStress:1","wallShearStress:2","yPlus","arc_length","Points:0","Points:1","Points:2"
359.29,0.070109,2.3002e-05,0.1046,0,0,0,0.00033495,0.00033914,0,1757,0.0066111,0.0072208,-0.00031815,-1.0742e-07,-0.00048445,2.1695,0.12523,-0.020485,0,0.08933
359.43,0.069973,2.3372e-05,0.10509,0,0,0,0.00033006,0.00033456,0,1706.6,0.0069661,0.0075541,-0.00031307,-1.0741e-07,-0.00047895,2.1853,0.12534,-0.020546,0,0.089241
359.85,0.069554,2.4515e-05,0.1066,0,0,0,0.00031498,0.00032043,0,1551,0.0080613,0.0085825,-0.0002974,-1.0739e-07,-0.00046197,2.2339,0.12568,-0.020734,0,0.088966
363.69,0.070845,2.636e-05,0.10965,0,0,0,0.00029509,0.00030114,0,1335.8,0.0093178,0.0097906,-0.00028105,-1.0749e-07,-0.00044242,2.3452,0.12612,-0.020977,2.068e-25,0.088597
337.48,0.07293,2.8103e-05,0.1142,0,0,0,0.00027136,0.00027714,0,1070.2,0.0099334,0.01038,-0.00026664,-1.0185e-07,-0.0004009,2.5083,0.12656,-0.021215,-1.034e-25,0.088223
333.44,0.071456,2.7786e-05,0.11279,0,0,0,0.00026917,0.00027496,0,1146.7,0.010151,0.010589,-0.00026587,-1.0312e-07,-0.00040617,2.4456,0.12665,-0.021262,0,0.088147
317.07,0.065478,2.65e-05,0.1071,0,0,0,0.00026027,0.00026611,0,1457,0.011032,0.011436,-0.00026273,-1.0828e-07,-0.00042753,2.1911,0.12701,-0.02145,0,0.087842
350.62,0.055547,2.3541e-05,0.097869,0,0,0,0.00027749,0.00028294,0,1707,0.011804,0.012164,-0.00025375,-1.0819e-07,-0.00043681,2.0143,0.12746,-0.021676,0,0.087454
312.88,0.060667,2.7225e-05,0.10838,0,0,0,0.00025106,0.00025781,0,1251.8,0.012969,0.013236,-0.00023814,-1.0681e-07,-0.00041389,2.229,0.12791,-0.021897,0,0.087059
302.76,0.05852,2.6843e-05,0.10593,0,0,0,0.00024562,0.00025306,0,1373.2,0.013359,0.013585,-0.00023556,-1.0887e-07,-0.00041854,2.1409,0.12808,-0.021976,0,0.086913
285.15,0.054783,2.618e-05,0.10167,0,0,0,0.00023616,0.00024478,0,1584.5,0.014037,0.014194,-0.00023106,-1.1246e-07,-0.00042665,1.9876,0.12837,-0.022114,0,0.086658
319.06,0.046443,2.3606e-05,0.093469,0,0,0,0.00024788,0.00025783,0,1801.2,0.014799,0.014858,-0.00021771,-1.1147e-07,-0.00042931,1.854,0.12882,-0.022325,0,0.086251
285.24,0.050754,2.7634e-05,0.10383,0,0,0,0.00022212,0.00023351,0,1282.8,0.015925,0.01588,-0.00020258,-1.0994e-07,-0.00040196,2.0687,0.12929,-0.022528,0,0.085837
278.04,0.049433,2.7468e-05,0.10219,0,0,0,0.00021757,0.00022903,0,1358.5,0.016211,0.016144,-0.00020034,-1.1164e-07,-0.00040395,2.0115,0.12941,-0.022581,0,0.085724
258.41,0.045833,2.7016e-05,0.09771,0,0,0,0.0002052,0.00021684,0,1564.8,0.01699,0.016864,-0.00019423,-1.1628e-07,-0.00040937,1.8557,0.12975,-0.022725,0,0.085415
294.16,0.039131,2.5237e-05,0.090037,0,0,0,0.00021009,0.00022089,0,1716.4,0.017995,0.017815,-0.00017997,-1.1628e-07,-0.00040493,1.7525,0.13022,-0.022917,0,0.084987
259.82,0.043645,3.0261e-05,0.099914,0,0,0,0.00018275,0.00019451,0,1139.1,0.019303,0.019022,-0.00016492,-1.1343e-07,-0.00036534,1.9972,0.13069,-0.023103,0,0.084552
238.34,0.042459,3.032e-05,0.098407,0,0,0,0.00017431,0.00018656,0,1135,0.019628,0.019288,-0.00016239,-1.1361e-07,-0.00035663,1.9581,0.13091,-0.023184,0,0.084349
213.07,0.041062,3.039e-05,0.096632,0,0,0,0.00016437,0.00017721,0,1130.1,0.020011,0.019601,-0.00015941,-1.1383e-07,-0.00034637,1.9121,0.13117,-0.02328,2.068e-25,0.084109
223.62,0.031193,2.5337e-05,0.082502,0,0,0,0.00017134,0.00018377,0,1909,0.020543,0.020044,-0.00015184,-1.2226e-07,-0.00038467,1.5252,0.13165,-0.023452,0,0.083657
244.66,0.027789,2.5385e-05,0.079744,0,0,0,0.00016724,0.00017855,0,1994.3,0.021613,0.021078,-0.00013719,-1.259e-07,-0.00038895,1.4539,0.13214,-0.023616,0,0.083197
241.54,0.028104,2.5953e-05,0.080468,0,0,0,0.00016456,0.00017598,0,1918.3,0.021734,0.021195,-0.00013594,-1.2543e-07,-0.00038326,1.4766,0.13219,-0.023632,0,0.08315
213.46,0.030933,3.1063e-05,0.086973,0,0,0,0.00014048,0.00015292,0,1235.2,0.022827,0.022242,-0.00012463,-1.2119e-07,-0.00033212,1.6805,0.13264,-0.023774,0,0.082729
169.67,0.029672,3.2232e-05,0.084095,0,0,0,0.00011994,0.00013494,0,1094,0.02364,0.023007,-0.00011835,-1.204e-07,-0.00030045,1.6452,0.13314,-0.023923,0,0.082253
165.7,0.025035,2.9156e-05,0.075977,0,0,0,0.00011683,0.00013335,0,1389.2,0.023954,0.023251,-0.00011383,-1.2172e-07,-0.00030256,1.4546,0.13351,-0.024028,0,0.081895
164.29,0.023388,2.8063e-05,0.073094,0,0,0,0.00011572,0.00013279,0,1494,0.024066,0.023338,-0.00011223,-1.2219e-07,-0.0003033,1.387,0.13364,-0.024065,1.034e-25,0.081768
160.33,0.018873,2.5303e-05,0.065662,0,0,0,0.00010943,0.00012898,0,2194.9,0.02459,0.023767,-0.00010187,-1.3096e-07,-0.00032729,1.1393,0.13406,-0.024173,0,0.081367
159.41,0.017828,2.4664e-05,0.063942,0,0,0,0.00010797,0.0001281,0,2357.2,0.024711,0.023866,-9.9474e-05,-1.3299e-07,-0.00033284,1.082,0.13415,-0.024198,0,0.081275
171.09,0.014823,2.5202e-05,0.060153,0,0,0,0.00010368,0.00012881,0,2335.4,0.025501,0.024549,-8.2292e-05,-1.3496e-07,-0.00031572,1.065,0.13467,-0.024323,0,0.080771
146.94,0.016044,3.1884e-05,0.065465,0,0,0,8.9227e-05,0.00012114,0,1342.8,0.026364,0.02511,-6.9756e-05,-1.3e-07,-0.00026018,1.2868,0.1352,-0.02444,0,0.080257
130.96,0.015471,3.3034e-05,0.064022,0,0,0,8.0096e-05,0.0001143,0,1217.7,0.026686,0.025107,-6.6484e-05,-1.296e-07,-0.0002428,1.2728,0.13545,-0.024491,-2.068e-25,0.08001
113.03,0.014827,3.4324e-05,0.062402,0,0,0,6.9846e-05,0.00010662,0,1077.4,0.027047,0.025103,-6.2811e-05,-1.2915e-07,-0.0002233,1.257,0.13573,-0.024548,0,0.079732
106.83,0.011321,3.211e-05,0.05384,0,0,0,5.996e-05,9.8659e-05,0,1253.5,0.027528,0.025186,-5.504e-05,-1.3039e-07,-0.00020738,1.0784,0.13625,-0.02464,0,0.079222
106.51,0.011143,3.1997e-05,0.053404,0,0,0,5.9457e-05,9.8254e-05,0,1262.4,0.027553,0.02519,-5.4644e-05,-1.3045e-07,-0.00020657,1.0693,0.13628,-0.024645,0,0.079196
93.365,0.0087256,3.0963e-05,0.047017,0,0,0,4.8275e-05,8.7951e-05,0,1449.4,0.028065,0.025674,-4.6534e-05,-1.3491e-07,-0.00019579,0.89712,0.13683,-0.024731,0,0.078651
80.286,0.0065951,2.9808e-05,0.039928,0,0,0,3.6614e-05,7.7035e-05,0,1640,0.028511,0.025705,-3.9541e-05,-1.3777e-07,-0.00017726,0.73388,0.13738,-0.024806,0,0.078103
68.001,0.0049035,2.8312e-05,0.033128,0,0,0,2.6896e-05,6.8644e-05,0,1857.2,0.028892,0.025561,-3.3393e-05,-1.3871e-07,-0.00015673,0.59023,0.13793,-0.024869,0,0.077557
56.904,0.00356,2.6157e-05,0.02627,0,0,0,1.7952e-05,6.0899e-05,0,2192.1,0.029202,0.025904,-2.8777e-05,-1.3828e-07,-0.0001348,0.44487,0.13847,-0.024918,0,0.07702
49.187,0.0025002,2.3466e-05,0.019387,0,0,0,1.119e-05,5.4026e-05,0,3021.6,0.029459,0.027161,-2.4262e-05,-1.4386e-07,-0.00011546,0.30447,0.139,-0.024955,0,0.076496
43.302,0.0019572,2.4931e-05,0.015025,0,0,0,7.5777e-06,4.7604e-05,0,2703.8,0.029646,0.028417,-2.004e-05,-1.422e-07,-8.6096e-05,0.26903,0.13951,-0.024979,0,0.075987
31.41,0.0025596,3.2878e-05,0.012431,0,0,0,6.661e-06,4.1185e-05,0,1331.8,0.029781,0.028798,-1.9632e-05,-1.333e-07,-5.0974e-05,0.36159,0.14,-0.024993,0,0.07549
20.773,0.0030299,3.5896e-05,0.0076014,0,0,0,5.4905e-06,3.7751e-05,0,964.45,0.029861,0.028955,-2.0889e-05,-1.2788e-07,-2.6852e-05,0.37145,0.14041,-0.024999,0,0.075081
18.657,0.0031234,3.6497e-05,0.0066407,0,0,0,5.2577e-06,3.7068e-05,0,891.37,0.029877,0.028986,-2.1139e-05,-1.2681e-07,-2.2053e-05,0.37341,0.14049,-0.025,0,0.075
10.554,0.0024021,3.0633e-05,-0.00012206,0,0,0,2.5443e-06,3.6124e-05,0,1331.2,0.029901,0.029138,-2.0347e-05,-1.2417e-07,2.1047e-06,0.22524,0.14098,-0.024993,0,0.07451
15.005,0.0017326,2.3361e-05,-0.0046639,0,0,0,1.6483e-06,3.7434e-05,0,2702.9,0.029879,0.028694,-2.0171e-05,-1.3329e-07,2.8111e-05,0.12182,0.14148,-0.024979,3.3087e-24,0.074013
27.691,0.0019135,2.2309e-05,-0.0097893,0,0,0,3.7964e-06,4.2729e-05,0,3021,0.029801,0.027392,-2.1562e-05,-1.37e-07,5.7742e-05,0.17608,0.14199,-0.024955,0,0.073504
37.645,0.0026471,2.5534e-05,-0.016342,0,0,0,8.2248e-06,5.1789e-05,0,2191.6,0.029648,0.026137,-2.3811e-05,-1.3518e-07,8.3494e-05,0.29936,0.14252,-0.024918,0,0.07298
49.21,0.0037909,2.7911e-05,-0.023046,0,0,0,1.4591e-05,6.1756e-05,0,1856,0.029435,0.025938,-2.798e-05,-1.367e-07,0.00010857,0.43368,0.14306,-0.024869,0,0.072443
61.565,0.0053189,2.9496e-05,-0.029797,0,0,0,2.2018e-05,7.0791e-05,0,1638.1,0.029153,0.026323,-3.3849e-05,-1.3623e-07,0.00013177,0.56853,0.1436,-0.024806,0,0.071897
74.523,0.007264,3.0848e-05,-0.036795,0,0,0,3.1481e-05,8.0013e-05,0,1447.2,0.028805,0.026333,-4.0507e-05,-1.3423e-07,0.00015269,0.72386,0.14416,-0.024731,-8.2718e-25,0.071349
87.6,0.00951,3.1998e-05,-0.043204,0,0,0,4.0772e-05,8.7703e-05,0,1260.3,0.028392,0.025888,-4.826e-05,-1.3019e-07,0.0001665,0.88541,0.14471,-0.024645,0,0.070804
88.473,0.0098993,3.2256e-05,-0.044183,0,0,0,4.1856e-05,8.8455e-05,0,1239.2,0.028344,0.025899,-4.9187e-05,-1.3001e-07,0.00016859,0.90602,0.14477,-0.024634,0,0.070743
95.286,0.012934,3.4265e-05,-0.051821,0,0,0,5.0307e-05,9.4311e-05,0,1075.1,0.027966,0.025991,-5.6415e-05,-1.2866e-07,0.0001849,1.0666,0.14525,-0.024548,0,0.070268
125.36,0.014163,3.1783e-05,-0.055479,0,0,0,6.6582e-05,0.00010501,0,1339.5,0.027398,0.026261,-6.3348e-05,-1.2933e-07,0.00022035,1.1108,0.14579,-0.02444,0,0.069743
147.75,0.013221,2.5115e-05,-0.051892,0,0,0,7.8455e-05,0.00010993,0,2331.4,0.026694,0.025885,-7.5273e-05,-1.3433e-07,0.00027217,0.92615,0.14632,-0.024323,0,0.069229
141.25,0.015669,2.4669e-05,-0.055461,0,0,0,8.2418e-05,0.00011046,0,2351.2,0.026104,0.025311,-8.9127e-05,-1.3277e-07,0.00028844,0.94614,0.14677,-0.024213,0,0.068785
140.37,0.016,2.4609e-05,-0.055944,0,0,0,8.2955e-05,0.00011054,0,2353.8,0.026024,0.025234,-9.1001e-05,-1.3256e-07,0.00029064,0.94885,0.14684,-0.024198,0,0.068725
146.28,0.021037,2.8076e-05,-0.06469,0,0,0,9.1182e-05,0.00011753,0,1491.9,0.025434,0.02472,-0.00010232,-1.2223e-07,0.00026807,1.2313,0.14735,-0.024065,0,0.068232
152.45,0.026854,3.2267e-05,-0.075125,0,0,0,9.6853e-05,0.00012175,0,1092.1,0.025003,0.024426,-0.00010823,-1.2044e-07,0.00026815,1.4782,0.14785,-0.023924,0,0.067747
176.71,0.027646,3.1567e-05,-0.077058,0,0,0,0.00010818,0.00013086,0,1176.6,0.024558,0.024038,-0.00011196,-1.2086e-07,0.00028674,1.5054,0.14815,-0.023834,0,0.067459
192.63,0.028166,3.1107e-05,-0.078325,0,0,0,0.00011561,0.00013685,0,1232,0.024266,0.023783,-0.00011441,-1.2114e-07,0.00029893,1.5232,0.14835,-0.023774,0,0.067271
222.01,0.025493,2.5448e-05,-0.072372,0,0,0,0.0001397,0.00015762,0,1990.2,0.023215,0.022802,-0.00012691,-1.2618e-07,0.00035255,1.3284,0.14885,-0.023616,0,0.066803
212.89,0.027247,2.5438e-05,-0.073901,0,0,0,0.00014223,0.00016007,0,1945,0.022712,0.022313,-0.00013452,-1.2436e-07,0.00035131,1.3669,0.1491,-0.023529,0,0.06656
204.76,0.028812,2.543e-05,-0.075266,0,0,0,0.00014449,0.00016227,0,1904.8,0.022262,0.021877,-0.00014132,-1.2273e-07,0.00035021,1.4013,0.14933,-0.023452,0,0.066343
196.23,0.03806,3.0519e-05,-0.088574,0,0,0,0.0001395,0.00015819,0,1126.6,0.021734,0.02144,-0.00014887,-1.1433e-07,0.00031693,1.7622,0.14982,-0.02328,0,0.065892
240.03,0.040607,3.0406e-05,-0.092142,0,0,0,0.00015703,0.00017456,0,1136.2,0.021053,0.020883,-0.00015455,-1.1406e-07,0.00033672,1.85,0.1503,-0.023103,0,0.065448
272.93,0.036608,2.5391e-05,-0.083571,0,0,0,0.0001824,0.00019811,0,1713.4,0.019866,0.019794,-0.00016932,-1.1706e-07,0.0003755,1.6324,0.15077,-0.022917,0,0.065012
241.38,0.04305,2.7191e-05,-0.090942,0,0,0,0.00017877,0.00019525,0,1561.8,0.018928,0.018938,-0.00018354,-1.1709e-07,0.00038046,1.732,0.15124,-0.022725,0,0.064585
267.1,0.047825,2.7855e-05,-0.097044,0,0,0,0.00019509,0.00021071,0,1279.5,0.017932,0.018028,-0.00019193,-1.1089e-07,0.00037541,1.9378,0.1517,-0.022528,0,0.064163
299.78,0.043956,2.3843e-05,-0.087869,0,0,0,0.00021981,0.00023349,0,1798,0.016876,0.017044,-0.00020693,-1.1265e-07,0.00040327,1.7456,0.15216,-0.022325,0,0.063749
269.28,0.05195,2.642e-05,-0.095739,0,0,0,0.00020993,0.00022454,0,1581.4,0.016124,0.016372,-0.00022004,-1.1358e-07,0.00040129,1.8739,0.15262,-0.022114,0,0.063342
295.94,0.057652,2.7478e-05,-0.10235,0,0,0,0.00022432,0.0002383,0,1247.9,0.015108,0.015465,-0.00022701,-1.0788e-07,0.00039054,2.1068,0.15308,-0.021897,0,0.062941
332.43,0.052958,2.3784e-05,-0.092837,0,0,0,0.00024989,0.0002617,0,1702.3,0.014008,0.014457,-0.00024245,-1.0932e-07,0.00041389,1.912,0.15353,-0.021675,8.2718e-25,0.062547
301.77,0.062485,2.6764e-05,-0.10168,0,0,0,0.00023494,0.00024795,0,1453,0.013238,0.013729,-0.00025163,-1.0954e-07,0.00040522,2.082,0.15398,-0.021449,0,0.062158
321.68,0.069757,2.8347e-05,-0.10871,0,0,0,0.00024594,0.00025896,0,1067.2,0.012172,0.012702,-0.0002559,-1.0315e-07,0.00038117,2.3873,0.15443,-0.021215,0,0.061777
347.65,0.068006,2.6775e-05,-0.10473,0,0,0,0.00026869,0.0002813,0,1332.8,0.01154,0.012108,-0.00027066,-1.0974e-07,0.00042207,2.2376,0.15487,-0.020977,0,0.061403
345.02,0.066978,2.5303e-05,-0.1021,0,0,0,0.00028864,0.00029996,0,1548.2,0.010324,0.010959,-0.0002873,-1.115e-07,0.00044195,2.1379,0.15531,-0.020734,0,0.061034
345.35,0.067693,2.3783e-05,-0.10044,0,0,0,0.0003085,0.0003179,0,1753.5,0.0089372,0.0096492,-0.00030793,-1.1147e-07,0.00046466,2.0822,0.15575,-0.020485,0,0.06067
347.44,0.068178,2.2169e-05,-0.098424,0,0,0,0.00032708,0.0003349,0,1979,0.0077263,0.0084824,-0.0003247,-1.0957e-07,0.00048366,2.0111,0.15619,-0.020228,0,0.060313
361.45,0.065463,1.961e-05,-0.090255,0,0,0,0.00033518,0.00034087,0,2261,0.0062766,0.0070488,-0.00034346,-1.0377e-07,0.00046221,1.91,0.15663,-0.019968,0,0.05996
355.12,0.070498,2.1046e-05,-0.093867,0,0,0,0.00032369,0.00032998,0,2094.9,0.0061257,0.0068959,-0.00034566,-1.0434e-07,0.00045394,1.9954,0.15678,-0.01988,0,0.059845
342.19,0.080771,2.3976e-05,-0.10124,0,0,0,0.00030025,0.00030774,0,1755.7,0.0058176,0.0065838,-0.00035014,-1.0551e-07,0.00043707,2.1698,0.15707,-0.019702,0,0.059611
