"Co","U:0","U:1","U:2","k","nut","omega","p","wallShearStress:0","wallShearStress:1","wallShearStress:2","yPlus","arc_length","Points:0","Points:1","Points:2"
303.53,0.073924,8.9073e-06,0.075901,0.00039035,0,1773.5,-2.2749e-05,-0.00033951,-4.1436e-08,-0.00034979,2.3299,0.11163,-0.017739,0,0.044616
300.76,0.071851,8.4811e-06,0.076331,0.00038685,0,1761.3,0.00077701,-0.00032927,-3.9366e-08,-0.00035053,2.3271,0.11206,-0.018043,0,0.044304
296.09,0.069644,8.0248e-06,0.076578,0.00038486,0,1733.3,0.001538,-0.00031665,-3.6946e-08,-0.00034816,2.3405,0.1125,-0.018341,0,0.043986
295.32,0.069136,7.8931e-06,0.076774,0.00038408,0,1720.6,0.0017697,-0.00031306,-3.6212e-08,-0.00034801,2.3469,0.11263,-0.018429,0,0.04389
293.54,0.067955,7.5864e-06,0.077228,0.00038228,0,1691.1,0.0023092,-0.00030471,-3.4501e-08,-0.00034764,2.3619,0.11294,-0.018634,0,0.043665
289.96,0.065971,7.0103e-06,0.077691,0.00038064,0,1642.9,0.0030764,-0.00029207,-3.1435e-08,-0.00034338,2.3924,0.11337,-0.018922,0,0.043338
288.04,0.064296,6.442e-06,0.078163,0.0003753,0,1567.5,0.0039623,-0.00027895,-2.8406e-08,-0.00033786,2.433,0.11381,-0.019204,0,0.043004
286.18,0.063633,6.2426e-06,0.078123,0.0003737,0,1531.6,0.0043145,-0.00027311,-2.7252e-08,-0.00033366,2.4579,0.11397,-0.019309,0,0.042876
283.13,0.062548,5.9162e-06,0.078059,0.00037108,0,1472.8,0.0048914,-0.00026355,-2.5363e-08,-0.0003268,2.4986,0.11424,-0.019481,0,0.042666
281.9,0.062397,5.5049e-06,0.078686,0.00035924,0,1336.7,0.0057592,-0.00025077,-2.2468e-08,-0.00031461,2.5837,0.11468,-0.019753,0,0.042323
257.48,0.062868,4.967e-06,0.080234,0.00034896,0,1132.9,0.0062309,-0.00023811,-1.8521e-08,-0.00028611,2.7832,0.11512,-0.020019,0,0.041973
254.7,0.061499,4.7742e-06,0.079087,0.00034454,0,1230.5,0.0063509,-0.00023801,-1.8168e-08,-0.00029057,2.7046,0.1152,-0.020068,0,0.041907
242.59,0.055543,3.9351e-06,0.074096,0.00032531,0,1655.1,0.0068729,-0.00023757,-1.6634e-08,-0.00030994,2.3629,0.11556,-0.020279,0,0.041618
256.03,0.045691,2.6865e-06,0.066984,0.00029223,0,2083.3,0.0074214,-0.00023245,-1.3814e-08,-0.00032915,1.8578,0.116,-0.020535,0,0.041257
242.68,0.046921,2.1495e-06,0.070748,0.00031135,0,1772.3,0.0084933,-0.00021699,-1.0306e-08,-0.00032697,2.0802,0.11645,-0.020786,0,0.040891
241.78,0.046919,2.0704e-06,0.070787,0.00031109,0,1730.7,0.0086101,-0.00021469,-9.8445e-09,-0.00032304,2.1082,0.11651,-0.020821,0,0.040837
236.42,0.046912,1.5994e-06,0.071016,0.00030953,0,1482.9,0.0093054,-0.00020103,-7.098e-09,-0.00029965,2.2747,0.11689,-0.021028,0,0.040518
215.02,0.047377,1.0127e-06,0.072298,0.00030993,0,1166.3,0.0098079,-0.00018467,-3.9675e-09,-0.00026299,2.5863,0.11734,-0.021267,0,0.040139
199.37,0.041939,3.982e-07,0.066525,0.00028789,0,1572.7,0.010489,-0.00017919,-1.4455e-09,-0.00027361,2.2561,0.11779,-0.0215,0,0.039755
205.81,0.038923,5.3058e-08,0.063774,0.00026869,0,1687.1,0.01074,-0.00017519,-6.5159e-11,-0.00027536,2.0638,0.11799,-0.021601,0,0.039581
213.86,0.03515,-3.7869e-07,0.060331,0.00024467,0,1830.1,0.011053,-0.00017018,1.6616e-09,-0.00027756,1.8232,0.11824,-0.021728,0,0.039364
186.93,0.037218,-1.1692e-06,0.064283,0.00026109,0,1342.1,0.011709,-0.00015631,4.6373e-09,-0.00025276,2.2116,0.1187,-0.021948,0,0.038967
172.23,0.033918,-1.6203e-06,0.059855,0.00024525,0,1613.7,0.01217,-0.00015076,7.3309e-09,-0.00025179,2.0244,0.11904,-0.022111,0,0.03866
167.63,0.032884,-1.7617e-06,0.058467,0.00024028,0,1698.8,0.012315,-0.00014902,8.1751e-09,-0.00025149,1.9658,0.11915,-0.022163,0,0.038564
179.29,0.027316,-2.4405e-06,0.052738,0.00020305,0,1925.6,0.012799,-0.00013722,1.1849e-08,-0.00024917,1.6204,0.11961,-0.022372,4.1359e-25,0.038155
155.73,0.02878,-3.5047e-06,0.055873,0.00022917,0,1373.4,0.013351,-0.00012426,1.4465e-08,-0.00022245,2.0498,0.12007,-0.022575,0,0.03774
137.61,0.025168,-4.1843e-06,0.050395,0.00021352,0,1665.8,0.013874,-0.00011575,1.9087e-08,-0.00021492,1.8596,0.12054,-0.022769,0,0.037318
146.94,0.020528,-5.5904e-06,0.044974,0.00017778,0,1813.7,0.014327,-0.00010204,2.526e-08,-0.00020591,1.57,0.12101,-0.022959,0,0.036889
124.97,0.021817,-7.6028e-06,0.047193,0.00021748,0,1206.2,0.0148,-8.9745e-05,2.792e-08,-0.00017622,2.1501,0.12148,-0.023143,8.2718e-25,0.036454
99.537,0.0198,-8.1349e-06,0.042961,0.00020463,0,1200.4,0.01514,-8.4295e-05,3.0502e-08,-0.0001564,2.0884,0.12196,-0.023319,-8.2718e-25,0.036012
98.015,0.014354,-7.8276e-06,0.03447,0.00012865,0,2015.5,0.015431,-7.7572e-05,3.852e-08,-0.00016232,1.2981,0.12244,-0.023487,0,0.035563
96.786,0.011822,-8.6725e-06,0.031096,0.00010638,0,2100.6,0.015762,-6.5942e-05,4.368e-08,-0.00015401,1.1335,0.12292,-0.023647,0,0.035107
79.309,0.012277,-1.0635e-05,0.031026,0.00015676,0,1314.3,0.016049,-5.6551e-05,4.2606e-08,-0.00012106,1.7505,0.12341,-0.023801,0,0.034645
60.123,0.01091,-1.1442e-05,0.026771,0.00016008,0,1234.2,0.016264,-5.1296e-05,4.4727e-08,-9.8988e-05,1.806,0.1239,-0.023947,-1.6544e-24,0.034175
54.918,0.0074638,-1.1236e-05,0.019738,9.0819e-05,0,1975.1,0.016436,-4.467e-05,5.5074e-08,-9.1326e-05,1.0944,0.1244,-0.024086,0,0.033696
47.931,0.0058193,-1.3021e-05,0.01604,6.7025e-05,0,1985.9,0.016593,-3.6731e-05,6.2634e-08,-7.6855e-05,0.92967,0.1249,-0.024216,0,0.033207
35.271,0.0059125,-1.6152e-05,0.013793,0.00013034,0,1172.1,0.016705,-3.1085e-05,6.0053e-08,-5.0418e-05,1.6952,0.12542,-0.024339,0,0.032705
22.481,0.0050725,-1.7456e-05,0.0090773,0.00015897,0,958.49,0.016772,-2.6465e-05,6.0051e-08,-2.8486e-05,2.0215,0.12595,-0.024455,0,0.032189
13.459,0.0031597,-1.7504e-05,0.0034487,0.00011024,0,1128.2,0.016789,-2.0479e-05,6.5721e-08,-1.0109e-05,1.5444,0.12649,-0.024561,0,0.031658
9.4492,0.0018529,-1.77e-05,-0.0011631,8.279e-05,0,1306.4,0.016778,-1.529e-05,7.1666e-08,6.7825e-06,1.2409,0.12704,-0.024658,0,0.031115
13.355,0.00076557,-1.7846e-05,-0.0056468,6.8754e-05,0,1489.4,0.016733,-1.0505e-05,7.718e-08,2.5904e-05,1.0577,0.1276,-0.024743,0,0.030563
16.927,0.00036901,-1.7854e-05,-0.0077582,6.4894e-05,0,1585.2,0.016694,-8.4112e-06,7.9598e-08,3.6034e-05,0.99738,0.12788,-0.024781,0,0.030284
20.41,-1.7706e-05,-1.7862e-05,-0.0098171,6.113e-05,0,1678.6,0.016656,-6.3695e-06,8.1955e-08,4.5912e-05,0.93857,0.12816,-0.024817,0,0.030011
26.783,-0.00047762,-1.7731e-05,-0.013572,5.5615e-05,0,1892.8,0.016548,-3.4079e-06,8.631e-08,6.6545e-05,0.84289,0.12871,-0.024878,0,0.029465
31.874,-0.00081364,-1.7233e-05,-0.016891,4.8272e-05,0,2223,0.016417,2.4423e-08,9.0689e-08,8.9322e-05,0.72624,0.12924,-0.024924,0,0.028932
40.253,-0.00098098,-1.5475e-05,-0.018688,3.6126e-05,0,3053.1,0.016257,2.3889e-06,9.4011e-08,0.00011344,0.54461,0.12976,-0.024959,0,0.028415
59.417,0.00013088,-1.5004e-05,-0.020912,5.7078e-05,0,2738.2,0.016066,-6.2062e-06,8.4961e-08,0.00011607,0.75117,0.13026,-0.024982,0,0.027915
59.546,0.0015024,-1.8413e-05,-0.027517,0.00011976,0,1369.5,0.015882,-1.3583e-05,7.2865e-08,0.00010809,1.54,0.13075,-0.024994,0,0.027426
60.441,0.0014536,-1.8449e-05,-0.027897,0.00011911,0,1370.8,0.015858,-1.2862e-05,7.3136e-08,0.00011004,1.5354,0.13081,-0.024995,0,0.027363
66.491,0.0011235,-1.8693e-05,-0.030469,0.00011474,0,1379.5,0.015701,-7.985e-06,7.4969e-08,0.00012322,1.5047,0.13123,-0.025,0,0.026941
77.653,0.00048906,-1.5411e-05,-0.027101,6.0999e-05,0,2784.4,0.015501,-3.0387e-06,8.7924e-08,0.00015489,0.77252,0.13172,-0.024991,-3.3087e-24,0.026452
66.58,0.0011035,-1.5322e-05,-0.027856,5.1465e-05,0,3131.9,0.015268,-8.4461e-06,9.335e-08,0.00017031,0.64015,0.13222,-0.024976,0,0.025952
65.706,0.0023446,-1.6911e-05,-0.032274,6.211e-05,0,2313.5,0.015029,-1.7213e-05,8.9621e-08,0.00017069,0.80734,0.13274,-0.02495,0,0.025435
69.458,0.003526,-1.7929e-05,-0.035846,7.3532e-05,0,1992.7,0.014814,-2.1843e-05,8.8943e-08,0.00017641,0.94475,0.13328,-0.02491,0,0.024902
73.875,0.0046292,-1.8554e-05,-0.038993,8.4763e-05,0,1787.9,0.014583,-2.5595e-05,8.765e-08,0.00018178,1.0712,0.13383,-0.024858,0,0.024354
78.768,0.0058459,-1.9483e-05,-0.041878,9.6553e-05,0,1604.7,0.014337,-2.9406e-05,8.7043e-08,0.00018467,1.2082,0.13439,-0.024793,0,0.023798
83.828,0.0072014,-2.0569e-05,-0.044621,0.00010901,0,1419.8,0.0141,-3.2844e-05,8.6011e-08,0.0001848,1.367,0.13495,-0.024714,0,0.023243
85.339,0.0076619,-2.0751e-05,-0.045309,0.00011361,0,1352.7,0.01402,-3.4002e-05,8.455e-08,0.00018283,1.4342,0.13515,-0.024682,0,0.023046
88.049,0.0084877,-2.1075e-05,-0.046542,0.00012186,0,1232.4,0.013877,-3.6078e-05,8.1929e-08,0.0001793,1.5546,0.1355,-0.024625,0,0.022693
85.977,0.010051,-2.1979e-05,-0.050124,0.00013968,0,1051.9,0.013718,-3.6764e-05,7.8763e-08,0.00017864,1.8065,0.13605,-0.024525,0,0.022155
106.69,0.010008,-2.001e-05,-0.048762,0.00012964,0,1304.7,0.013474,-3.6454e-05,7.8099e-08,0.00019143,1.6093,0.13659,-0.024417,0,0.02163
116.71,0.0085088,-1.5478e-05,-0.04107,9.4672e-05,0,2244.6,0.013131,-3.845e-05,7.9782e-08,0.00021199,1.0454,0.13711,-0.024297,0,0.021119
97.774,0.009626,-1.4604e-05,-0.040112,8.4649e-05,0,2254.3,0.012882,-4.5365e-05,7.6088e-08,0.00020662,0.98022,0.13763,-0.02417,0,0.020619
94.456,0.012433,-1.6317e-05,-0.04321,9.4021e-05,0,1424.1,0.012761,-5.3242e-05,6.7974e-08,0.000177,1.2806,0.13813,-0.024036,0,0.020131
91.32,0.014921,-1.8321e-05,-0.04699,0.00010966,0,1039.3,0.012773,-5.2912e-05,6.5091e-08,0.00016571,1.6179,0.13863,-0.023894,0,0.019652
109.9,0.014596,-1.6973e-05,-0.045577,0.00010582,0,1160.4,0.012657,-5.1681e-05,6.2881e-08,0.00017014,1.5281,0.13913,-0.023745,0,0.019182
117.72,0.011944,-1.2619e-05,-0.038049,8.2374e-05,0,1842.8,0.012411,-5.2011e-05,5.959e-08,0.00017998,1.0649,0.13961,-0.023588,0,0.01872
91.666,0.012945,-1.2889e-05,-0.039,7.9245e-05,0,1744.3,0.012284,-5.1555e-05,5.8438e-08,0.00017756,1.09,0.1401,-0.023423,0,0.018266
97.86,0.0135,-1.3239e-05,-0.038368,7.5172e-05,0,1509.6,0.012159,-5.2904e-05,5.6694e-08,0.00016337,1.116,0.14058,-0.023251,0,0.017819
102.62,0.011234,-1.0533e-05,-0.031113,5.491e-05,0,2257.8,0.012058,-5.2312e-05,5.5248e-08,0.00016296,0.78227,0.14105,-0.023073,0,0.017377
86.117,0.012116,-1.0644e-05,-0.030294,4.8879e-05,0,2080.4,0.012026,-5.4853e-05,5.2396e-08,0.00015018,0.78556,0.14153,-0.022886,0,0.016942
78.538,0.015734,-1.296e-05,-0.035372,5.9579e-05,0,1170.8,0.01207,-5.6216e-05,4.8059e-08,0.00013182,1.1366,0.142,-0.022692,0,0.016513
91.851,0.015707,-1.2157e-05,-0.034346,5.9886e-05,0,1123.1,0.012068,-5.4222e-05,4.4225e-08,0.00012702,1.156,0.14247,-0.022492,0,0.01609
97.278,0.012576,-9.0081e-06,-0.027792,4.7721e-05,0,1633.9,0.011989,-5.2559e-05,4.056e-08,0.00012516,0.85242,0.14293,-0.022286,0,0.015674
77.495,0.013762,-9.6032e-06,-0.029535,4.7962e-05,0,1439.1,0.011998,-4.9014e-05,3.9586e-08,0.00012257,0.94739,0.14339,-0.022075,0,0.015266
80.194,0.014236,-9.8362e-06,-0.029355,4.7525e-05,0,1095.5,0.011968,-4.7771e-05,3.6513e-08,0.00010835,1.0326,0.14384,-0.021857,0,0.014867
78.427,0.011914,-8.4973e-06,-0.024983,3.8778e-05,0,1436,0.011985,-4.2425e-05,3.6045e-08,0.00010894,0.81349,0.1443,-0.021634,0,0.014475
69.638,0.010301,-7.3092e-06,-0.021563,2.939e-05,0,1756.1,0.011973,-3.9454e-05,3.3369e-08,0.00010302,0.63418,0.14474,-0.021406,0,0.014088
66.571,0.0088725,-5.541e-06,-0.017015,1.9366e-05,0,2115.9,0.011924,-4.1432e-05,2.7949e-08,8.6643e-05,0.4716,0.14519,-0.021172,0,0.013709
54.932,0.010945,-6.3651e-06,-0.018992,2.0066e-05,0,1705.9,0.011991,-4.1272e-05,2.7808e-08,8.5008e-05,0.57199,0.14563,-0.020932,0,0.013335
57.259,0.011499,-6.5942e-06,-0.01902,2.1081e-05,0,1223.2,0.012008,-4.1179e-05,2.5629e-08,7.4103e-05,0.65146,0.14606,-0.020699,0,0.012984
57.382,0.011528,-6.6063e-06,-0.019022,2.1135e-05,0,1197.8,0.012009,-4.1174e-05,2.5514e-08,7.3528e-05,0.65565,0.14608,-0.020687,0,0.012965
57.238,0.011342,-6.5145e-06,-0.018735,2.0761e-05,0,1226.4,0.012012,-4.0703e-05,2.5423e-08,7.3399e-05,0.64349,0.14612,-0.020663,0,0.01293
55.903,0.0096173,-5.6635e-06,-0.01608,1.7301e-05,0,1491.3,0.012039,-3.633e-05,2.4579e-08,7.22e-05,0.53081,0.14652,-0.020436,0,0.0126
49.733,0.0084505,-4.8047e-06,-0.014044,1.3224e-05,0,1748.3,0.012052,-3.3453e-05,2.2389e-08,6.7403e-05,0.42497,0.14696,-0.020177,0,0.012242
48.495,0.0073285,-4.0139e-06,-0.010933,9.001e-06,0,2024.4,0.01204,-3.5241e-05,2.016e-08,5.36e-05,0.328,0.1474,-0.019914,0,0.011889
45.473,0.0088507,-4.873e-06,-0.012453,1.0429e-05,0,1755,0.01208,-3.6095e-05,2.1515e-08,5.5556e-05,0.40336,0.14767,-0.019753,0,0.01168
43.441,0.0098739,-5.4505e-06,-0.013475,1.1389e-05,0,1573.9,0.012107,-3.6669e-05,2.2425e-08,5.6871e-05,0.45402,0.14784,-0.019645,-2.068e-25,0.01154
44.848,0.010269,-5.6605e-06,-0.013735,1.21e-05,0,1354.1,0.012116,-3.6898e-05,2.1955e-08,5.4253e-05,0.49473,0.14802,-0.019533,0,0.011399
46.867,0.010836,-5.9621e-06,-0.014107,1.312e-05,0,1038.5,0.012129,-3.7227e-05,2.128e-08,5.0495e-05,0.55319,0.14828,-0.019371,0,0.011197
47.711,0.0095581,-5.4694e-06,-0.01241,1.1998e-05,0,1201.9,0.012163,-3.4352e-05,2.1147e-08,4.9983e-05,0.49002,0.14872,-0.01909,0,0.010861
45.804,0.0091974,-5.2816e-06,-0.011933,1.1068e-05,0,1256.3,0.012172,-3.3685e-05,2.0781e-08,4.8663e-05,0.45943,0.14896,-0.018933,0,0.010678
44.257,0.0089048,-5.1294e-06,-0.011547,1.0314e-05,0,1300.4,0.012179,-3.3144e-05,2.0483e-08,4.7592e-05,0.43462,0.14916,-0.018805,0,0.01053
43.802,0.0088855,-5.026e-06,-0.011267,9.7722e-06,0,1322.1,0.01218,-3.3539e-05,2.021e-08,4.6624e-05,0.41999,0.14933,-0.01869,0,0.010399
43.122,0.0088567,-4.8713e-06,-0.010848,8.9603e-06,0,1354.6,0.012181,-3.4131e-05,1.98e-08,4.5175e-05,0.39807,0.14959,-0.018517,0,0.010203
41.484,0.0089397,-4.7073e-06,-0.01032,8.2841e-06,0,1389,0.012189,-3.4942e-05,1.9291e-08,4.3218e-05,0.37702,0.15003,-0.018221,0,0.009885
41.46,0.0090767,-4.6149e-06,-0.0099906,7.9298e-06,0,1399.6,0.012193,-3.6222e-05,1.8962e-08,4.1744e-05,0.36786,0.15033,-0.018014,0,0.0096693
41.45,0.0091389,-4.5729e-06,-0.0098409,7.7687e-06,0,1404.4,0.012195,-3.6804e-05,1.8812e-08,4.1074e-05,0.3637,0.15046,-0.01792,0,0.0095712
41.39,0.0092245,-4.5578e-06,-0.0097982,7.7432e-06,0,1406.3,0.012196,-3.7262e-05,1.8756e-08,4.0814e-05,0.36283,0.15057,-0.017841,0,0.0094909
41.221,0.0094687,-4.5148e-06,-0.0096763,7.6705e-06,0,1411.8,0.012199,-3.8566e-05,1.8596e-08,4.0073e-05,0.36033,0.1509,-0.017616,0,0.0092618
42.283,0.0099498,-4.5034e-06,-0.0096167,7.6884e-06,0,1401.9,0.012199,-4.0844e-05,1.8474e-08,3.9435e-05,0.36209,0.15126,-0.017352,0,0.0090044
42.471,0.010035,-4.5014e-06,-0.0096062,7.6915e-06,0,1400.2,0.012199,-4.1246e-05,1.8453e-08,3.9323e-05,0.3624,0.15133,-0.017306,0,0.0089589
42.639,0.010138,-4.509e-06,-0.0096273,7.7517e-06,0,1396.9,0.012198,-4.1662e-05,1.8467e-08,3.9302e-05,0.36431,0.1514,-0.017254,0,0.0089107
43.509,0.010672,-4.5482e-06,-0.0097362,8.0626e-06,0,1380,0.012196,-4.3809e-05,1.8537e-08,3.9198e-05,0.37416,0.15176,-0.016989,0,0.0086618
46.174,0.011575,-4.6525e-06,-0.0099572,8.7857e-06,0,1342.6,0.012188,-4.7346e-05,1.8695e-08,3.9063e-05,0.39551,0.1522,-0.016668,0,0.0083689
48.261,0.01264,-4.8208e-06,-0.010389,9.6884e-06,0,1285.8,0.012174,-5.0761e-05,1.9016e-08,3.9757e-05,0.42523,0.15263,-0.016341,0,0.0080807
49.745,0.013046,-4.9105e-06,-0.010516,1.0118e-05,0,1248.8,0.012167,-5.1821e-05,1.9047e-08,3.9219e-05,0.44153,0.15279,-0.016222,0,0.0079806
52.44,0.013781,-5.0733e-06,-0.010747,1.0898e-05,0,1181.8,0.012155,-5.3746e-05,1.9104e-08,3.8241e-05,0.47112,0.15307,-0.016007,0,0.007799
51.873,0.016221,-5.5543e-06,-0.01227,1.3577e-05,0,1016.3,0.012141,-5.7407e-05,1.9519e-08,4.2208e-05,0.56893,0.15351,-0.015669,0,0.0075214
50.927,0.015571,-5.0699e-06,-0.011511,1.3133e-05,0,1267.5,0.012102,-6.0345e-05,1.9043e-08,4.1004e-05,0.52643,0.15372,-0.015503,0,0.0073902
49.902,0.014865,-4.5445e-06,-0.010687,1.2652e-05,0,1539.9,0.01206,-6.3531e-05,1.8527e-08,3.9699e-05,0.48033,0.15395,-0.015325,0,0.0072479
58.709,0.015083,-4.1841e-06,-0.0102,1.2386e-05,0,1973.2,0.012005,-7.4855e-05,2.0533e-08,4.7304e-05,0.38987,0.15439,-0.014973,0,0.006981
59.364,0.015811,-4.2987e-06,-0.010538,1.2866e-05,0,1888.9,0.011981,-7.6962e-05,2.0645e-08,4.7362e-05,0.40677,0.15452,-0.014867,0,0.0069029
60.9,0.017517,-4.5673e-06,-0.011332,1.399e-05,0,1691.5,0.011925,-8.19e-05,2.0908e-08,4.7496e-05,0.44637,0.15483,-0.014616,0,0.0067198
67.391,0.019838,-5.1226e-06,-0.012219,1.6409e-05,0,1437,0.011859,-8.5763e-05,2.1424e-08,4.5897e-05,0.52679,0.15528,-0.014253,0,0.0064628
68.306,0.023713,-6.018e-06,-0.01433,2.1944e-05,0,1149.4,0.011803,-9.0333e-05,2.2693e-08,5.0852e-05,0.68237,0.15572,-0.013885,0,0.0062108
67.953,0.023418,-5.7703e-06,-0.014044,2.2581e-05,0,1321.2,0.01175,-9.4163e-05,2.2801e-08,5.1483e-05,0.66324,0.1559,-0.013741,0,0.0061168
67.39,0.022949,-5.3748e-06,-0.013587,2.3597e-05,0,1595.5,0.011665,-0.00010028,2.2974e-08,5.249e-05,0.63271,0.15617,-0.01351,0,0.0059668
84.869,0.023455,-5.2363e-06,-0.013009,2.3942e-05,0,1898.1,0.011538,-0.00011427,2.516e-08,5.6996e-05,0.55631,0.15662,-0.01313,0,0.0057276
82.617,0.029069,-6.2193e-06,-0.0155,3.0505e-05,0,1422.4,0.011385,-0.00012295,2.5869e-08,5.9467e-05,0.72551,0.15707,-0.012745,0,0.0054936
