"Co","U:0","U:1","U:2","UMean:0","UMean:1","UMean:2","k","kMean","nut","omega","p","pMean","wallShearStress:0","wallShearStress:1","wallShearStress:2","yPlus","arc_length","Points:0","Points:1","Points:2"
236.18,0.043099,-0.04267,0.036098,0,0,0,0.00026142,0.00026017,0,1427.9,-0.0048187,-0.0044641,-0.00017966,0.00017813,-0.00015026,2.1171,0.58397,0.0020002,0.03325,0.025
235.44,0.043004,-0.042689,0.035608,0,0,0,0.00026062,0.00025965,0,1424.1,-0.0047815,-0.0044318,-0.00017876,0.00017812,-0.00014806,2.1169,0.58441,0.0023128,0.032937,0.025
234.71,0.043011,-0.04274,0.035149,0,0,0,0.00026079,0.00026006,0,1420.2,-0.0047448,-0.0044004,-0.00017867,0.00017818,-0.00014597,2.1205,0.58486,0.0026256,0.032624,0.025
233.01,0.04291,-0.042561,0.034543,0,0,0,0.00025707,0.00025641,0,1423.3,-0.0047129,-0.0043733,-0.00017863,0.00017763,-0.00014361,2.1031,0.5853,0.0029383,0.032312,0.025
231.45,0.042749,-0.042369,0.033988,0,0,0,0.00025262,0.00025227,0,1426.2,-0.0046737,-0.0043398,-0.00017805,0.00017696,-0.00014146,2.0814,0.58574,0.003251,0.031999,0.025
230.85,0.042662,-0.042398,0.033486,0,0,0,0.00025191,0.0002518,0,1421.8,-0.0046397,-0.0043108,-0.00017715,0.00017695,-0.00013918,2.082,0.58618,0.0035636,0.031686,0.025
230.27,0.042681,-0.042458,0.033021,0,0,0,0.00025222,0.00025231,0,1417.4,-0.0046064,-0.004283,-0.00017706,0.00017704,-0.00013705,2.0865,0.58662,0.0038761,0.031374,0.025
228.64,0.042586,-0.042286,0.032416,0,0,0,0.00024854,0.00024867,0,1420.4,-0.004578,-0.0042595,-0.00017704,0.00017649,-0.00013467,2.0693,0.58707,0.0041885,0.031061,0.025
227.05,0.042428,-0.042094,0.031857,0,0,0,0.00024412,0.00024458,0,1423.4,-0.0045425,-0.0042299,-0.00017649,0.00017582,-0.0001325,2.0473,0.58751,0.0045008,0.030749,0.025
226.3,0.04234,-0.042113,0.031343,0,0,0,0.00024344,0.00024406,0,1419.3,-0.0045117,-0.0042042,-0.00017563,0.00017579,-0.00013021,2.0476,0.58795,0.0048131,0.030437,0.025
225.55,0.04235,-0.042157,0.030862,0,0,0,0.00024358,0.00024453,0,1415.5,-0.0044816,-0.0041796,-0.00017554,0.00017584,-0.00012806,2.0509,0.58839,0.0051254,0.030125,0.025
223.76,0.04225,-0.041974,0.030245,0,0,0,0.00023975,0.00024077,0,1418.9,-0.0044564,-0.0041594,-0.00017553,0.00017527,-0.00012564,2.0325,0.58883,0.0054377,0.029812,0.025
222.07,0.042085,-0.041775,0.029675,0,0,0,0.00023537,0.00023661,0,1422.2,-0.0044242,-0.0041331,-0.00017497,0.00017458,-0.00012343,2.0102,0.58927,0.0057501,0.0295,0.025
221.23,0.041992,-0.041786,0.029146,0,0,0,0.00023461,0.00023601,0,1418.3,-0.0043964,-0.0041106,-0.00017411,0.00017453,-0.00012109,2.0099,0.58972,0.0060625,0.029187,0.025
220.41,0.041995,-0.041822,0.028646,0,0,0,0.00023482,0.00023644,0,1414.6,-0.004369,-0.0040889,-0.00017401,0.00017453,-0.00011887,2.0135,0.59016,0.006375,0.028875,0.025
218.6,0.04189,-0.041635,0.028015,0,0,0,0.00023095,0.0002326,0,1417.9,-0.0043464,-0.0040717,-0.00017396,0.00017395,-0.00011638,1.9948,0.5906,0.0066875,0.028562,0.025
216.9,0.041727,-0.041435,0.02743,0,0,0,0.00022663,0.00022844,0,1421.1,-0.0043171,-0.0040484,-0.00017341,0.00017326,-0.00011409,1.9724,0.59104,0.007,0.02825,0.025
216.05,0.041637,-0.041444,0.026884,0,0,0,0.0002258,0.00022779,0,1417.4,-0.0042928,-0.0040297,-0.00017257,0.00017319,-0.0001117,1.9717,0.59148,0.0073125,0.027938,0.025
215.21,0.04164,-0.041478,0.026367,0,0,0,0.00022599,0.00022819,0,1413.7,-0.0042689,-0.0040117,-0.00017249,0.00017319,-0.00010943,1.975,0.59193,0.007625,0.027625,0.025
213.38,0.041536,-0.041291,0.025727,0,0,0,0.00022209,0.0002243,0,1417,-0.0042498,-0.0039983,-0.00017245,0.00017259,-0.00010689,1.9559,0.59237,0.0079375,0.027313,0.025
211.66,0.04137,-0.041089,0.025133,0,0,0,0.0002178,0.00022016,0,1420.3,-0.0042239,-0.0039788,-0.00017189,0.00017189,-0.00010454,1.9334,0.59281,0.00825,0.027,0.025
210.78,0.04128,-0.041095,0.024575,0,0,0,0.00021701,0.00021946,0,1416.4,-0.0042028,-0.0039639,-0.00017105,0.0001718,-0.00010211,1.9328,0.59325,0.0085625,0.026688,0.025
209.92,0.041282,-0.041124,0.024047,0,0,0,0.00021724,0.00021984,0,1412.7,-0.0041821,-0.0039498,-0.00017096,0.00017177,-9.9802e-05,1.9363,0.59369,0.008875,0.026375,0.025
208.09,0.041179,-0.040935,0.023403,0,0,0,0.00021333,0.00021591,0,1416,-0.0041663,-0.0039406,-0.00017093,0.00017116,-9.7226e-05,1.9169,0.59414,0.0091875,0.026063,0.025
206.37,0.041017,-0.040731,0.022802,0,0,0,0.00020908,0.00021181,0,1419.2,-0.0041441,-0.0039253,-0.00017039,0.00017044,-9.4837e-05,1.8942,0.59458,0.0095,0.02575,0.025
205.45,0.04093,-0.040732,0.022232,0,0,0,0.00020828,0.00021104,0,1415.4,-0.0041268,-0.0039147,-0.00016958,0.00017033,-9.2374e-05,1.8934,0.59502,0.0098125,0.025438,0.025
204.56,0.040932,-0.040756,0.021693,0,0,0,0.00020854,0.00021137,0,1411.7,-0.0041102,-0.003905,-0.00016949,0.00017028,-9.003e-05,1.897,0.59546,0.010125,0.025125,0.025
202.69,0.040828,-0.040565,0.021043,0,0,0,0.00020464,0.0002074,0,1414.9,-0.0040981,-0.0039002,-0.00016947,0.00016963,-8.7415e-05,1.8774,0.5959,0.010438,0.024813,0.025
200.95,0.04066,-0.040355,0.020435,0,0,0,0.00020045,0.00020335,0,1418.1,-0.0040793,-0.0038893,-0.0001689,0.00016888,-8.4985e-05,1.8546,0.59635,0.01075,0.0245,0.025
200,0.040569,-0.040349,0.019856,0,0,0,0.00019966,0.0002025,0,1414.3,-0.0040649,-0.0038832,-0.00016808,0.00016874,-8.2493e-05,1.8538,0.59679,0.011063,0.024188,0.025
199.07,0.040564,-0.040363,0.019307,0,0,0,0.0001999,0.00020277,0,1410.5,-0.0040508,-0.0038778,-0.00016797,0.00016864,-8.0123e-05,1.8573,0.59723,0.011375,0.023875,0.025
197.19,0.040458,-0.040168,0.018653,0,0,0,0.00019601,0.00019878,0,1413.7,-0.0040415,-0.0038775,-0.00016792,0.00016798,-7.7476e-05,1.8375,0.59767,0.011688,0.023563,0.025
195.44,0.040291,-0.039955,0.018041,0,0,0,0.00019189,0.00019479,0,1416.9,-0.0040258,-0.003871,-0.00016735,0.00016722,-7.5015e-05,1.8146,0.59811,0.012,0.02325,0.025
194.49,0.040204,-0.03995,0.017456,0,0,0,0.00019107,0.00019385,0,1413.1,-0.0040148,-0.0038693,-0.00016655,0.00016708,-7.2511e-05,1.8135,0.59856,0.012313,0.022938,0.025
193.58,0.040205,-0.039966,0.016903,0,0,0,0.00019131,0.00019406,0,1409.4,-0.0040046,-0.0038684,-0.00016647,0.00016699,-7.0131e-05,1.8171,0.599,0.012625,0.022625,0.025
191.69,0.040105,-0.039773,0.016247,0,0,0,0.00018744,0.00019006,0,1412.6,-0.0039992,-0.0038725,-0.00016646,0.00016634,-6.7467e-05,1.7969,0.59944,0.012938,0.022313,0.025
189.95,0.039942,-0.039564,0.015635,0,0,0,0.00018345,0.00018614,0,1415.9,-0.0039874,-0.0038704,-0.00016592,0.00016559,-6.4988e-05,1.7743,0.59988,0.01325,0.022,0.025
189,0.039863,-0.039562,0.015042,0,0,0,0.00018264,0.00018511,0,1412,-0.0039803,-0.0038732,-0.00016515,0.00016545,-6.2467e-05,1.7731,0.60032,0.013563,0.021688,0.025
188.06,0.039866,-0.039578,0.014481,0,0,0,0.00018296,0.00018523,0,1408.3,-0.0039739,-0.0038765,-0.00016508,0.00016536,-6.0071e-05,1.777,0.60077,0.013875,0.021375,0.025
186.17,0.039768,-0.039387,0.013823,0,0,0,0.00017916,0.00018124,0,1411.6,-0.0039717,-0.003885,-0.00016508,0.00016471,-5.7379e-05,1.7569,0.60121,0.014188,0.021063,0.025
184.45,0.039605,-0.039176,0.013207,0,0,0,0.0001753,0.00017742,0,1414.9,-0.0039628,-0.0038869,-0.00016454,0.00016395,-5.4877e-05,1.7345,0.60165,0.0145,0.02075,0.025
183.5,0.039526,-0.039173,0.012609,0,0,0,0.00017451,0.00017629,0,1411,-0.0039582,-0.0038939,-0.00016379,0.0001638,-5.2345e-05,1.7332,0.60209,0.014813,0.020438,0.025
182.56,0.039528,-0.039186,0.012046,0,0,0,0.00017485,0.0001763,0,1407.3,-0.0039543,-0.0039012,-0.00016371,0.0001637,-4.9952e-05,1.7372,0.60253,0.015125,0.020125,0.025
180.69,0.039432,-0.038998,0.011391,0,0,0,0.00017116,0.00017237,0,1410.7,-0.0039546,-0.0039135,-0.00016372,0.00016306,-4.7263e-05,1.7172,0.60297,0.015438,0.019813,0.025
178.99,0.039272,-0.038792,0.010781,0,0,0,0.00016747,0.00016867,0,1414.1,-0.0039486,-0.0039192,-0.00016319,0.00016233,-4.477e-05,1.6953,0.60342,0.01575,0.0195,0.025
178.04,0.039198,-0.038793,0.010185,0,0,0,0.00016674,0.00016745,0,1410.3,-0.0039471,-0.0039301,-0.00016247,0.00016221,-4.2259e-05,1.6941,0.60386,0.016063,0.019188,0.025
177.11,0.039202,-0.03881,0.0096241,0,0,0,0.00016708,0.00016733,0,1406.6,-0.0039458,-0.0039409,-0.0001624,0.00016212,-3.9889e-05,1.6982,0.6043,0.016375,0.018875,0.025
175.26,0.03911,-0.038624,0.0089747,0,0,0,0.00016361,0.00016355,0,1410.1,-0.0039485,-0.0039567,-0.00016243,0.00016149,-3.721e-05,1.6787,0.60474,0.016688,0.018563,0.025
173.57,0.038949,-0.03842,0.0083719,0,0,0,0.0001602,0.00016002,0,1413.6,-0.0039446,-0.0039657,-0.00016191,0.00016076,-3.4736e-05,1.6579,0.60518,0.017,0.01825,0.025
172.65,0.038876,-0.038421,0.0077802,0,0,0,0.00015952,0.0001587,0,1409.7,-0.0039446,-0.0039797,-0.0001612,0.00016063,-3.2256e-05,1.657,0.60563,0.017313,0.017938,0.025
171.75,0.038882,-0.038436,0.0072278,0,0,0,0.00015996,0.00015839,0,1405.9,-0.0039449,-0.0039934,-0.00016114,0.00016053,-2.9931e-05,1.6616,0.60607,0.017625,0.017625,0.025
169.93,0.038792,-0.038253,0.0065918,0,0,0,0.00015666,0.0001548,0,1409.3,-0.0039495,-0.0040117,-0.00016118,0.00015989,-2.7292e-05,1.6428,0.60651,0.017938,0.017313,0.025
168.32,0.038642,-0.038054,0.0060043,0,0,0,0.00015334,0.00015151,0,1412.8,-0.0039479,-0.0040229,-0.00016069,0.0001592,-2.4866e-05,1.6222,0.60695,0.01825,0.017,0.025
167.43,0.038585,-0.038065,0.0054211,0,0,0,0.00015292,0.00014998,0,1408.9,-0.0039512,-0.0040393,-0.00016004,0.00015911,-2.2435e-05,1.6224,0.60739,0.018563,0.016688,0.025
166.56,0.038606,-0.038093,0.0048758,0,0,0,0.00015359,0.00014939,0,1405.1,-0.0039553,-0.0040552,-0.00016005,0.00015906,-2.0155e-05,1.6283,0.60784,0.018875,0.016375,0.025
164.78,0.038526,-0.037918,0.0042499,0,0,0,0.0001507,0.000146,0,1408.7,-0.0039633,-0.0040755,-0.00016014,0.00015845,-1.7546e-05,1.6112,0.60828,0.019188,0.016063,0.025
163.2,0.03838,-0.037725,0.0036731,0,0,0,0.0001477,0.00014292,0,1412.3,-0.0039648,-0.0040883,-0.00015968,0.00015777,-1.5154e-05,1.5921,0.60872,0.0195,0.01575,0.025
162.34,0.038328,-0.037735,0.0030986,0,0,0,0.00014752,0.00014114,0,1408.3,-0.0039704,-0.0041061,-0.00015907,0.00015766,-1.2771e-05,1.5935,0.60916,0.019813,0.015438,0.025
161.9,0.03835,-0.037761,0.0025626,0,0,0,0.00014793,0.00014024,0,1404.5,-0.003977,-0.0041233,-0.00015909,0.00015759,-1.0542e-05,1.5979,0.6096,0.020125,0.015125,0.025
160.18,0.038274,-0.037589,0.0019534,0,0,0,0.00014522,0.000137,0,1408,-0.003987,-0.0041443,-0.00015918,0.00015698,-7.9846e-06,1.5816,0.61005,0.020438,0.014813,0.025
159.07,0.038133,-0.037402,0.0013934,0,0,0,0.00014257,0.0001341,0,1411.6,-0.0039913,-0.0041578,-0.00015875,0.00015633,-5.6514e-06,1.5642,0.61049,0.02075,0.0145,0.025
158.68,0.03809,-0.037416,0.00083209,0,0,0,0.00014229,0.00013205,0,1407.6,-0.0039996,-0.0041761,-0.00015818,0.00015623,-3.3355e-06,1.5651,0.61093,0.021063,0.014188,0.025
158.86,0.038116,-0.037449,0.00031101,0,0,0,0.0001428,0.00013084,0,1403.8,-0.0040099,-0.0041936,-0.00015821,0.00015619,-1.1826e-06,1.5701,0.61137,0.021375,0.013875,0.025
157.63,0.038045,-0.037278,-0.00027546,0,0,0,0.00014034,0.00012771,0,1407.4,-0.0040219,-0.0042145,-0.00015834,0.00015558,1.2941e-06,1.5549,0.61181,0.021688,0.013563,0.025
157.4,0.037904,-0.037094,-0.00080929,0,0,0,0.00013809,0.00012495,0,1411,-0.0040287,-0.0042276,-0.00015791,0.00015492,3.5327e-06,1.5396,0.61226,0.022,0.01325,0.025
157.67,0.03786,-0.037101,-0.001351,0,0,0,0.0001376,0.00012266,0,1407.1,-0.004038,-0.0042456,-0.00015734,0.00015479,5.7542e-06,1.5392,0.6127,0.022313,0.012938,0.025
158.37,0.037885,-0.037132,-0.0018476,0,0,0,0.00013784,0.00012117,0,1403.2,-0.0040504,-0.0042623,-0.00015738,0.00015475,7.7953e-06,1.5427,0.61314,0.022625,0.012625,0.025
158.16,0.037819,-0.036962,-0.0024081,0,0,0,0.00013566,0.00011817,0,1406.7,-0.0040637,-0.0042823,-0.00015751,0.00015413,1.0178e-05,1.5288,0.61358,0.022938,0.012313,0.025
158.36,0.037689,-0.036785,-0.0029118,0,0,0,0.0001339,0.00011554,0,1410.2,-0.0040737,-0.0042941,-0.00015712,0.0001535,1.2306e-05,1.5164,0.61402,0.02325,0.012,0.025
159.01,0.037649,-0.03679,-0.0034333,0,0,0,0.00013313,0.00011305,0,1406.4,-0.0040858,-0.0043113,-0.00015659,0.00015336,1.4431e-05,1.5144,0.61447,0.023563,0.011688,0.025
159.94,0.037675,-0.03682,-0.003904,0,0,0,0.0001332,0.00011132,0,1402.6,-0.0041015,-0.0043264,-0.00015665,0.00015331,1.6355e-05,1.5168,0.61491,0.023875,0.011375,0.025
160.17,0.037607,-0.036644,-0.0044377,0,0,0,0.00013079,0.00010842,0,1406.1,-0.0041172,-0.0043449,-0.00015678,0.00015264,1.8637e-05,1.5014,0.61535,0.024188,0.011063,0.025
160.3,0.037469,-0.036459,-0.0049071,0,0,0,0.00012946,0.00010588,0,1409.6,-0.0041295,-0.0043549,-0.00015637,0.00015196,2.0633e-05,1.4915,0.61579,0.0245,0.01075,0.025
161.09,0.03742,-0.036446,-0.0054023,0,0,0,0.0001283,0.00010327,0,1405.8,-0.0041434,-0.0043706,-0.00015583,0.00015173,2.2634e-05,1.4872,0.61623,0.024813,0.010438,0.025
161.94,0.037434,-0.036455,-0.0058414,0,0,0,0.00012805,0.00010141,0,1402,-0.0041604,-0.0043836,-0.00015586,0.00015159,2.4417e-05,1.4875,0.61668,0.025125,0.010125,0.025
162.07,0.037357,-0.036264,-0.0063412,0,0,0,0.00012646,9.8631e-05,0,1405.6,-0.004178,-0.0044003,-0.00015595,0.00015087,2.6569e-05,1.4766,0.61712,0.025438,0.0098126,0.025
162.09,0.037214,-0.03607,-0.0067716,0,0,0,0.00012528,9.6185e-05,0,1409.3,-0.0041922,-0.0044081,-0.00015553,0.00015014,2.8413e-05,1.4674,0.61756,0.02575,0.0095001,0.025
162.77,0.037155,-0.036042,-0.0072362,0,0,0,0.00012418,9.3537e-05,0,1405.3,-0.004209,-0.0044221,-0.00015495,0.00014984,3.0274e-05,1.4633,0.618,0.026063,0.0091876,0.025
163.48,0.037155,-0.036035,-0.0076423,0,0,0,0.00012358,9.1628e-05,0,1401.5,-0.0042283,-0.0044327,-0.00015493,0.00014961,3.1908e-05,1.4615,0.61844,0.026375,0.0088751,0.025
163.45,0.037057,-0.03582,-0.0081056,0,0,0,0.0001222,8.8966e-05,0,1405,-0.0042481,-0.0044472,-0.00015494,0.00014876,3.3915e-05,1.4516,0.61888,0.026688,0.0085626,0.025
163.31,0.036889,-0.035598,-0.0084956,0,0,0,0.00012098,8.6605e-05,0,1408.6,-0.0042633,-0.0044525,-0.00015443,0.00014789,3.5598e-05,1.4422,0.61933,0.027,0.0082501,0.025
163.82,0.0368,-0.035535,-0.0089247,0,0,0,0.00011972,8.397e-05,0,1404.7,-0.0042815,-0.0044645,-0.00015374,0.00014744,3.73e-05,1.4369,0.61977,0.027313,0.0079377,0.025
164.36,0.036768,-0.035491,-0.009292,0,0,0,0.00011891,8.2035e-05,0,1400.9,-0.0043012,-0.0044725,-0.00015361,0.00014705,3.8763e-05,1.4337,0.62021,0.027625,0.0076252,0.025
164.12,0.036637,-0.035239,-0.0097122,0,0,0,0.00011738,7.9477e-05,0,1404.5,-0.004322,-0.0044846,-0.00015349,0.00014605,4.0602e-05,1.4227,0.62065,0.027938,0.0073127,0.025
163.79,0.036438,-0.034983,-0.010056,0,0,0,0.00011617,7.7166e-05,0,1408.2,-0.0043378,-0.0044875,-0.00015287,0.00014504,4.2102e-05,1.4132,0.62109,0.02825,0.0070002,0.025
164.08,0.036316,-0.034882,-0.010443,0,0,0,0.00011468,7.4553e-05,0,1404.3,-0.0043574,-0.0044974,-0.00015204,0.00014442,4.3618e-05,1.4063,0.62154,0.028563,0.0066877,0.025
164.39,0.036248,-0.034801,-0.010765,0,0,0,0.00011379,7.261e-05,0,1400.5,-0.0043774,-0.0045028,-0.00015178,0.00014387,4.4886e-05,1.4025,0.62198,0.028875,0.0063752,0.025
163.91,0.036075,-0.034511,-0.011135,0,0,0,0.00011226,7.0168e-05,0,1404.1,-0.0043986,-0.0045125,-0.00015147,0.00014268,4.6518e-05,1.3914,0.62242,0.029188,0.0060627,0.025
163.34,0.035833,-0.034216,-0.011424,0,0,0,0.00011094,6.7935e-05,0,1407.6,-0.0044136,-0.0045131,-0.00015067,0.0001415,4.7796e-05,1.3811,0.62286,0.0295,0.0057502,0.025
163.36,0.035665,-0.034066,-0.011757,0,0,0,0.0001093,6.5409e-05,0,1403.7,-0.0044322,-0.0045207,-0.00014967,0.00014068,4.9079e-05,1.373,0.6233,0.029813,0.0054377,0.025
163.42,0.035552,-0.033934,-0.012025,0,0,0,0.00010822,6.3525e-05,0,1399.9,-0.0044501,-0.0045237,-0.00014922,0.00013992,5.0112e-05,1.3678,0.62375,0.030125,0.0051252,0.025
162.68,0.035332,-0.033594,-0.012332,0,0,0,0.00010662,6.1239e-05,0,1403.5,-0.0044698,-0.0045312,-0.00014871,0.00013853,5.1492e-05,1.356,0.62419,0.030438,0.0048127,0.025
161.85,0.035054,-0.033257,-0.012558,0,0,0,0.0001051,5.9139e-05,0,1407,-0.0044829,-0.0045298,-0.00014777,0.00013716,5.2513e-05,1.3442,0.62463,0.03075,0.0045002,0.025
161.6,0.034843,-0.033066,-0.012833,0,0,0,0.00010326,5.6764e-05,0,1403.1,-0.0045012,-0.0045356,-0.00014656,0.00013618,5.3542e-05,1.3346,0.62507,0.031063,0.0041877,0.025
161.38,0.034693,-0.032899,-0.013044,0,0,0,0.000102,5.4996e-05,0,1399.1,-0.0045184,-0.0045366,-0.00014596,0.00013528,5.433e-05,1.3279,0.62551,0.031375,0.0038752,0.025
160.34,0.03443,-0.032523,-0.013287,0,0,0,0.00010028,5.29e-05,0,1402.7,-0.0045381,-0.0045424,-0.00014525,0.00013373,5.5445e-05,1.3151,0.62596,0.031688,0.0035627,0.025
159.22,0.034107,-0.032151,-0.013449,0,0,0,9.8598e-05,5.0974e-05,0,1406.2,-0.0045498,-0.0045396,-0.00014413,0.0001322,5.6198e-05,1.302,0.6264,0.032,0.0032502,0.025
158.66,0.033841,-0.031904,-0.013658,0,0,0,9.6556e-05,4.8787e-05,0,1402.2,-0.0045662,-0.0045441,-0.00014271,0.000131,5.695e-05,1.2906,0.62684,0.032313,0.0029377,0.025
158.11,0.03363,-0.03168,-0.013805,0,0,0,9.5082e-05,4.7176e-05,0,1398.3,-0.0045794,-0.0045439,-0.00014187,0.00012985,5.7468e-05,1.2821,0.62728,0.032625,0.0026252,0.025
156.77,0.033305,-0.031249,-0.013976,0,0,0,9.3245e-05,4.5298e-05,0,1401.8,-0.0045954,-0.0045485,-0.00014088,0.00012809,5.8286e-05,1.2682,0.62772,0.032938,0.0023127,0.025
155.34,0.03293,-0.030828,-0.014067,0,0,0,9.1361e-05,4.3572e-05,0,1405.3,-0.0046028,-0.004545,-0.00013953,0.00012634,5.8746e-05,1.2533,0.62817,0.03325,0.0020002,0.025
154.47,0.03261,-0.030534,-0.014205,0,0,0,8.9093e-05,4.1602e-05,0,1401.3,-0.004616,-0.0045488,-0.00013787,0.00012497,5.9196e-05,1.2398,0.62861,0.033563,0.0016877,0.025
153.61,0.032353,-0.030271,-0.014287,0,0,0,8.7421e-05,4.016e-05,0,1397.3,-0.0046257,-0.0045481,-0.00013683,0.00012367,5.9438e-05,1.2294,0.62905,0.033875,0.0013752,0.025
151.97,0.031977,-0.029803,-0.014386,0,0,0,8.5501e-05,3.8504e-05,0,1400.8,-0.0046389,-0.0045519,-0.00013559,0.00012177,5.9954e-05,1.2145,0.62949,0.034188,0.0010627,0.025
150.26,0.031559,-0.029351,-0.014409,0,0,0,8.3498e-05,3.6983e-05,0,1404.4,-0.0046428,-0.0045483,-0.00013407,0.00011988,6.0136e-05,1.1981,0.62993,0.0345,0.00075022,0.025
149.06,0.031183,-0.029002,-0.014479,0,0,0,8.1182e-05,3.5246e-05,0,1400.3,-0.0046523,-0.0045519,-0.00013219,0.0001183,6.0301e-05,1.1835,0.63038,0.034813,0.00043772,0.025
147.86,0.03087,-0.028685,-0.014498,0,0,0,7.9359e-05,3.3979e-05,0,1396.3,-0.0046571,-0.0045512,-0.00013093,0.00011678,6.0278e-05,1.1713,0.63082,0.035125,0.00012522,0.025
145.91,0.030436,-0.028162,-0.014521,0,0,0,7.731e-05,3.2536e-05,0,1399.7,-0.0046656,-0.004555,-0.00012943,0.00011466,6.0482e-05,1.1549,0.63126,0.035438,-0.00018728,0.025
143.87,0.029973,-0.027657,-0.014467,0,0,0,7.5162e-05,3.1214e-05,0,1403.3,-0.0046649,-0.0045518,-0.00012771,0.00011254,6.034e-05,1.1367,0.6317,0.03575,-0.00049977,0.025
142.35,0.029542,-0.027266,-0.014454,0,0,0,7.2748e-05,2.9714e-05,0,1399.2,-0.004672,-0.0045556,-0.00012555,0.00011081,6.0157e-05,1.1204,0.63214,0.036063,-0.00081227,0.025
140.85,0.029193,-0.026927,-0.014407,0,0,0,7.081e-05,2.8605e-05,0,1395.1,-0.0046744,-0.0045552,-0.00012414,0.00010923,5.986e-05,1.1064,0.63258,0.036375,-0.0011248,0.025
138.63,0.028719,-0.02638,-0.01436,0,0,0,6.8672e-05,2.7357e-05,0,1398.6,-0.004681,-0.004559,-0.00012242,0.00010702,5.9774e-05,1.0885,0.63303,0.036688,-0.0014373,0.025
136.35,0.028224,-0.025864,-0.014251,0,0,0,6.6474e-05,2.6205e-05,0,1402.1,-0.0046774,-0.0045564,-0.00012057,0.00010485,5.9397e-05,1.0689,0.63347,0.037,-0.0017498,0.025
134.56,0.027753,-0.025429,-0.014182,0,0,0,6.4044e-05,2.4916e-05,0,1398.1,-0.0046801,-0.0045603,-0.0001183,0.00010296,5.8987e-05,1.0512,0.63391,0.037313,-0.0020623,0.025
132.79,0.027355,-0.025034,-0.014079,0,0,0,6.2067e-05,2.3952e-05,0,1394,-0.0046766,-0.0045605,-0.0001167,0.00010113,5.8461e-05,1.0357,0.63435,0.037625,-0.0023748,0.025
130.3,0.026826,-0.024434,-0.013963,0,0,0,5.9896e-05,2.288e-05,0,1397.5,-0.0046772,-0.0045644,-0.00011474,9.8703e-05,5.8081e-05,1.0165,0.63479,0.037938,-0.0026873,0.025
127.76,0.02629,-0.023874,-0.013792,0,0,0,5.7656e-05,2.1892e-05,0,1401.1,-0.0046677,-0.0045627,-0.00011271,9.6337e-05,5.7444e-05,0.99536,0.63524,0.03825,-0.0029998,0.025
125.73,0.025772,-0.023397,-0.013663,0,0,0,5.522e-05,2.0795e-05,0,1397.1,-0.0046652,-0.0045667,-0.00011021,9.4303e-05,5.6793e-05,0.97607,0.63568,0.038563,-0.0033122,0.025
123.71,0.025336,-0.022971,-0.013513,0,0,0,5.3225e-05,1.9971e-05,0,1393.1,-0.0046564,-0.0045674,-0.00010845,9.2356e-05,5.6073e-05,0.95894,0.63612,0.038875,-0.0036247,0.025
121.03,0.024768,-0.022351,-0.013342,0,0,0,5.1061e-05,1.9055e-05,0,1396.7,-0.0046525,-0.0045712,-0.00010627,8.9875e-05,5.5464e-05,0.9385,0.63656,0.039188,-0.0039372,0.025
118.3,0.024212,-0.021785,-0.01312,0,0,0,4.8874e-05,1.8209e-05,0,1400.3,-0.004639,-0.0045701,-0.00010415,8.7478e-05,5.4619e-05,0.9162,0.637,0.0395,-0.0042497,0.025
116.03,0.023657,-0.021281,-0.012935,0,0,0,4.6512e-05,1.7277e-05,0,1396.2,-0.0046324,-0.004574,-0.00010151,8.5352e-05,5.3734e-05,0.89573,0.63745,0.039813,-0.0045622,0.025
113.8,0.023185,-0.020829,-0.012733,0,0,0,4.4568e-05,1.657e-05,0,1392.1,-0.0046189,-0.0045748,-9.9615e-05,8.3306e-05,5.2808e-05,0.8773,0.63789,0.040125,-0.0048747,0.025
110.93,0.02258,-0.020183,-0.012501,0,0,0,4.2462e-05,1.5783e-05,0,1395.7,-0.0046103,-0.0045784,-9.725e-05,8.0727e-05,5.1944e-05,0.85577,0.63833,0.040438,-0.0051872,0.025
108.05,0.022008,-0.019604,-0.012234,0,0,0,4.0359e-05,1.5058e-05,0,1399.2,-0.0045922,-0.0045776,-9.5049e-05,7.8273e-05,5.0908e-05,0.83236,0.63877,0.04075,-0.0054997,0.025
105.63,0.021432,-0.019082,-0.012006,0,0,0,3.811e-05,1.4271e-05,0,1395.1,-0.0045815,-0.0045811,-9.2311e-05,7.6105e-05,4.9854e-05,0.81075,0.63921,0.041063,-0.0058122,0.025
103.26,0.020949,-0.01862,-0.011773,0,0,0,3.629e-05,1.367e-05,0,1391.1,-0.0045642,-0.0045819,-9.0366e-05,7.4032e-05,4.8807e-05,0.79145,0.63966,0.041375,-0.0061247,0.025
100.29,0.020326,-0.017968,-0.0115,0,0,0,3.4322e-05,1.3007e-05,0,1394.7,-0.0045519,-0.004585,-8.7892e-05,7.1433e-05,4.7762e-05,0.76932,0.6401,0.041688,-0.0064372,0.025
97.308,0.019748,-0.017389,-0.011196,0,0,0,3.2383e-05,1.2398e-05,0,1398.3,-0.0045303,-0.0045843,-8.5665e-05,6.8963e-05,4.6562e-05,0.74535,0.64054,0.042,-0.0067497,0.025
94.747,0.01915,-0.016847,-0.010924,0,0,0,3.0311e-05,1.1743e-05,0,1394.2,-0.0045162,-0.0045874,-8.2849e-05,6.6739e-05,4.5329e-05,0.72297,0.64098,0.042313,-0.0070622,0.025
